,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22691,a,3,2,1,0.969349,0.737812
1,22702,h,1,0,0,1.02642,0.34492
2,22706,a,0,2,4,0.346198,2.86727
3,22717,h,3,1,0,0.91924,1.53554
4,22726,a,0,0,5,0.852869,2.54628
5,22738,h,1,1,1,2.70742,0.570946
6,22750,a,1,1,1,0.870668,1.55108
7,22758,h,3,3,0,2.53745,0.510459
8,22769,a,1,1,1,0.872851,1.89594
9,22779,a,1,1,1,1.42816,1.86677
10,22788,h,3,2,1,1.43393,0.446425
11,22795,h,3,2,0,2.84664,0.540374
12,22809,a,1,1,1,2.17922,0.615603
13,22816,h,3,1,0,1.92649,0.751589
14,22825,a,1,0,0,0.769817,2.69938
15,22836,h,1,1,1,1.51575,0.803862
16,22851,a,1,0,0,1.37163,0.989954
17,22857,h,1,1,1,1.61394,1.64551
18,22871,a,0,1,2,1.73674,2.54675
19,22879,h,3,1,0,2.00904,0.658067
20,22891,h,0,2,4,1.61122,2.71025
21,22901,a,3,1,0,0.400759,1.72961
22,22906,h,1,1,1,1.54414,1.9002
23,22921,a,3,2,0,1.43872,0.755069
24,22934,h,1,0,0,1.18267,0.490778
25,22944,h,3,3,1,0.921277,0.137757
26,22946,a,0,1,2,0.588581,3.54138
27,22957,h,0,2,3,1.39975,1.30814
28,22969,a,0,0,2,0.69375,0.790186
29,22983,a,0,2,3,0.524961,2.43161
30,22987,h,3,2,1,1.22903,1.58129
31,23001,a,3,2,1,1.82123,0.951475
32,23007,h,1,1,1,2.39465,1.26484
33,23020,a,3,2,0,1.44688,1.02463
34,23031,h,3,3,2,1.69343,1.08304
35,23040,a,1,2,2,1.3277,2.61533
36,23048,h,0,0,2,1.60754,0.792849
37,23063,a,1,0,0,1.15552,1.24417
