,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22690,h,0,0,2,0.783184,0.964645
1,22697,a,1,1,1,1.77937,0.917678
2,22712,h,0,0,1,1.17827,1.6167
3,22715,a,3,3,2,1.96028,3.16421
4,22727,h,0,0,1,2.06489,0.853213
5,22737,a,0,2,3,1.67938,1.82246
6,22754,h,1,1,1,0.497466,2.39712
7,22763,a,0,1,2,1.54337,1.46382
8,22767,h,1,2,2,3.02859,1.00866
9,22778,h,0,0,3,1.26757,2.39246
10,22792,a,0,0,1,0.174681,0.619488
11,22796,h,1,1,1,3.01524,1.25089
12,22806,a,0,3,4,2.25302,4.72334
13,22823,a,1,0,0,0.609862,0.247015
14,22831,h,1,1,1,2.73216,0.346727
15,22843,a,1,0,0,0.126167,1.32415
16,22847,h,3,1,0,1.33261,0.690175
17,22864,a,0,2,3,1.98503,2.59564
18,22871,h,3,2,1,2.54675,1.73674
19,22883,a,1,1,1,0.711693,2.59976
20,22885,h,0,0,1,0.257377,0.630224
21,22897,h,0,0,1,1.03961,1.60712
22,22914,a,3,3,0,1.37845,1.00524
23,22922,a,0,2,3,1.2733,2.22295
24,22930,h,0,1,2,0.636492,1.5046
25,22937,a,1,2,2,0.680213,1.87476
26,22948,h,3,1,0,1.82317,0.3259
27,22963,a,0,0,4,0.53726,3.6885
28,22971,a,3,2,1,2.23423,1.75591
29,22978,h,1,0,0,0.838396,0.515128
30,22987,a,0,1,2,1.58129,1.22903
31,22997,h,3,4,1,3.58931,0.90843
32,23010,a,0,0,3,0.188273,3.41094
33,23015,h,3,3,2,4.41257,0.544766
34,23026,a,0,0,1,0.370026,1.81009
35,23038,h,3,2,1,0.758179,0.377111
36,23052,a,3,2,1,2.02078,1.75765
37,23056,h,1,2,2,1.50162,2.16042
