,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22691,h,0,1,2,0.737812,0.969349
1,22695,a,3,1,0,2.12458,0.370077
2,22710,h,0,3,4,1.87195,2.95807
3,22718,a,0,1,3,0.494033,1.97214
4,22730,h,3,2,1,1.43205,1.76794
5,22741,a,1,1,1,1.0365,1.0345
6,22751,h,0,1,2,1.89071,2.29941
7,22759,a,1,0,0,0.112227,0.768368
8,22774,h,0,1,2,1.16305,1.1602
9,22784,h,1,1,1,1.71642,1.79896
10,22791,a,3,3,2,1.90197,2.80131
11,22798,h,0,2,3,1.78074,2.22797
12,22807,a,0,1,3,0.868854,3.93786
13,22824,h,3,3,1,2.84591,1.26437
14,22829,a,1,1,1,1.47061,2.4784
15,22844,h,0,0,3,2.37019,2.19834
16,22849,a,0,1,4,0.421986,3.22478
17,22864,h,3,3,2,2.59564,1.98503
18,22866,a,0,1,3,1.15004,2.78114
19,22882,a,0,0,3,1.71198,0.963955
20,22893,h,1,1,1,1.7328,0.430539
21,22896,a,3,5,3,2.36875,2.02779
22,22913,h,1,0,0,1.00089,0.686978
23,22919,a,1,1,1,1.29002,2.09111
24,22932,h,1,1,1,1.61961,0.976893
25,22940,a,3,3,1,1.6421,1.48985
26,22953,h,3,5,1,3.02991,0.276758
27,22957,a,3,3,2,1.30814,1.39975
28,22972,h,3,1,0,2.1872,1.07722
29,22982,h,0,1,2,0.681964,1.2402
30,22985,a,1,1,1,2.1913,0.823044
31,22995,a,3,2,1,1.60008,2.14538
32,23013,h,3,3,0,1.98091,0.896929
33,23015,a,0,2,3,0.544766,4.41257
34,23033,h,3,3,2,3.10775,1.95835
35,23036,a,3,1,0,0.776468,2.28453
36,23054,h,1,4,4,2.21178,1.59129
37,23059,a,1,1,1,0.835313,1.09355
