,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22686,h,0,1,2,0.714148,1.06796
1,22703,a,0,3,4,0.958638,2.17962
2,22709,h,0,1,2,1.93643,1.07498
3,22733,h,3,1,0,2.43059,1.03513
4,22740,a,1,0,0,0.693906,1.57361
5,22747,h,3,5,1,2.90509,1.37069
6,22757,a,0,0,1,1.07557,2.5598
7,22773,h,1,2,2,0.807105,0.998714
8,22782,h,1,1,1,1.8723,2.17904
9,22789,a,1,2,2,1.28392,1.42705
10,22796,a,1,1,1,1.25089,3.01524
11,22809,h,1,1,1,0.615603,2.17922
12,22818,a,0,1,2,0.374082,1.05204
13,22829,h,1,1,1,2.4784,1.47061
14,22839,a,0,0,1,0.554467,0.533315
15,22853,h,0,0,3,0.80788,2.83746
16,22861,a,3,3,0,0.514939,1.12822
17,22716,a,0,0,1,0.279969,1.53277
18,22868,h,0,0,2,0.54777,1.99704
19,22884,h,0,2,3,2.49561,2.08895
20,22886,a,0,1,5,0.947841,2.95279
21,22902,h,1,1,1,1.42372,1.07779
22,22908,a,3,2,1,1.77647,2.1306
23,22920,h,3,1,0,2.15338,1.67549
24,22933,a,1,0,0,0.0457854,1.11987
25,22939,a,0,0,1,0.967099,1.01644
26,22952,h,3,3,2,2.15506,1.27238
27,22955,a,1,2,2,2.6495,1.81235
28,22971,h,0,1,2,1.75591,2.23423
29,22979,a,3,1,0,0.901033,1.57791
30,22990,a,3,2,0,2.06406,0.0909476
31,23003,h,3,2,1,1.72842,0.879845
32,23007,a,1,1,1,1.26484,2.39465
33,23022,h,3,3,0,2.45224,0.227083
34,23033,a,0,2,3,1.95835,3.10775
35,23041,h,0,0,1,1.43788,2.85137
36,23045,a,0,0,2,1.29208,1.78593
37,23062,h,0,1,2,1.96266,1.4772
