,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22694,h,3,3,1,3.01246,1.13452
1,22702,a,1,0,0,0.34492,1.02642
2,22714,a,3,7,0,3.29424,0.542939
3,22731,a,0,0,3,0.564083,2.22142
4,22736,h,3,3,1,1.79578,0.847915
5,22748,a,3,2,0,1.22827,0.759357
6,22756,h,3,3,2,3.10102,0.677345
7,22765,h,3,2,1,2.94239,0.928071
8,22778,a,3,3,0,2.39246,1.26757
9,22794,h,3,2,1,1.94088,0.385398
10,22799,a,0,1,2,1.52768,0.452709
11,22807,h,3,3,1,3.93786,0.868854
12,22815,h,3,1,0,2.29683,0.945212
13,22830,a,0,0,1,0.996297,3.18789
14,22841,h,3,2,1,2.16876,1.6656
15,22846,a,0,0,2,0.342126,2.73082
16,22856,h,1,3,3,2.02936,2.53681
17,22716,h,3,1,0,1.53277,0.279969
18,22869,a,0,3,4,2.67389,2.32369
19,22890,a,3,1,0,1.42876,0.684269
20,22895,h,3,2,0,2.80234,0.406631
21,22877,h,3,2,1,1.29884,0.426602
22,22912,a,1,1,1,1.35012,2.36334
23,22920,a,0,0,1,1.67549,2.15338
24,22926,h,3,5,0,2.79269,0.660284
25,22935,a,1,2,2,1.87638,0.352281
26,22946,h,3,2,1,3.54138,0.588581
27,22962,a,0,0,2,0.895711,1.18033
28,22965,h,0,0,3,0.570805,1.94966
29,22982,a,3,2,1,1.2402,0.681964
30,22986,h,3,3,1,2.58629,2.20992
31,22999,a,0,0,2,0.715212,0.521018
32,23011,h,3,3,1,0.62028,0.894572
33,23018,a,3,1,0,0.874778,0.328479
34,23026,h,3,1,0,1.81009,0.370026
35,23039,a,3,3,0,1.67036,0.446969
36,23046,h,0,1,4,1.76117,1.88434
37,23061,a,3,2,0,2.19824,0.570544
