,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22692,a,1,0,0,1.67817,0.804505
1,22701,h,3,2,0,3.42524,1.11132
2,22710,a,3,4,3,2.95807,1.87195
3,22722,a,3,2,1,1.77255,0.801843
4,22726,h,3,5,0,2.54628,0.852869
5,22737,h,3,3,2,1.82246,1.67938
6,22749,a,1,2,2,1.62815,1.21366
7,22757,h,3,1,0,2.5598,1.07557
8,22771,a,1,2,2,2.99552,0.611577
9,22777,h,3,1,0,1.70266,0.453295
10,22787,h,0,1,2,1.32038,0.959404
11,22800,a,3,1,0,1.22041,0.84705
12,22814,h,3,2,1,1.81139,1.83858
13,22822,a,1,1,1,1.30627,0.912299
14,22830,h,3,1,0,3.18789,0.996297
15,22835,h,0,2,4,4.25448,2.93797
16,22850,a,1,1,1,3.16129,0.78681
17,22863,h,3,3,2,4.04903,1.39703
18,22870,a,3,2,1,2.3608,0.967341
19,22891,a,3,4,2,2.71025,1.61122
20,22896,h,0,3,5,2.02779,2.36875
21,22878,h,3,1,0,2.21737,1.41966
22,22910,a,3,3,1,1.55781,1.04716
23,22916,h,1,3,3,2.5229,1.20453
24,22930,a,3,2,1,1.5046,0.636492
25,22936,h,3,4,0,2.65095,0.316762
26,22945,a,1,0,0,0.714592,0.468397
27,22956,h,3,1,0,2.06225,0.504754
28,22965,a,3,3,0,1.94966,0.570805
29,22976,h,3,1,0,1.72947,0.314295
30,22992,a,3,1,0,0.833415,0.79048
31,23000,a,0,2,3,1.34666,2.7698
32,23006,h,3,4,2,2.59636,1.49346
33,23019,a,0,2,4,2.6053,2.31519
34,23027,h,3,2,0,1.66029,0.799193
35,23035,a,3,2,0,2.13122,1.03949
36,23047,h,3,3,0,1.69959,1.68527
37,23062,a,3,2,1,1.4772,1.96266
