,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14091,a,3,2,0,1.65911,0.861445
1,14101,h,0,0,3,0.520678,1.8766
2,14111,a,1,1,1,0.942726,3.18765
3,14472,h,3,3,1,1.95629,0.438849
4,14481,h,0,1,4,0.867496,2.21729
5,14494,a,1,1,1,0.253685,0.758626
6,14501,h,3,2,1,2.6311,1.21805
7,14512,a,0,0,2,0.175633,0.985828
8,14521,h,0,0,2,0.368286,1.81923
9,14530,a,3,2,0,1.27929,0.534893
10,14550,h,3,2,1,0.904163,0.57319
11,14558,a,0,2,5,1.44437,2.95137
12,14571,h,1,1,1,1.26725,1.10645
13,14581,a,0,0,2,0.200953,3.19575
14,14591,h,1,0,0,0.817935,1.32047
15,14597,h,0,1,2,0.264584,0.702081
16,14610,a,0,0,1,1.04745,2.01315
17,14615,a,0,0,3,0.168796,2.30744
18,14535,a,0,0,2,0.400364,2.6026
19,14631,h,0,1,2,1.1364,0.785914
20,14644,a,3,2,0,2.08832,0.966012
21,14652,h,0,1,2,1.90755,0.809312
22,14661,h,3,3,2,0.910553,1.43445
23,14667,a,0,0,2,0.432603,2.5428
24,14681,a,0,1,3,0.341778,1.7256
25,14688,h,1,1,1,1.9519,1.27827
26,14703,a,1,0,0,0.454577,1.46503
27,14712,h,1,1,1,0.873171,0.748665
28,14715,a,0,0,3,0.100945,0.951921
29,14732,h,1,2,2,3.30098,2.43683
30,14736,a,3,2,1,1.34279,1.84262
31,14752,h,3,3,2,2.4314,2.06741
32,14760,a,1,1,1,0.860694,2.84708
33,14771,h,0,0,2,0.172988,1.78751
34,14779,a,3,4,2,2.87261,2.315
35,14791,h,0,3,4,2.18312,1.477
36,14801,h,3,1,0,1.82508,0.882242
37,14807,a,3,2,0,1.60157,0.98902
