,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14094,a,3,2,0,1.61307,0.949316
1,14105,h,0,1,3,0.727677,2.07651
2,14113,a,0,0,4,0.385152,3.05703
3,14474,h,3,1,0,0.89359,0.969393
4,14478,a,3,1,0,0.618191,1.08332
5,14494,h,1,1,1,0.758626,0.253685
6,14504,h,3,2,0,1.34895,0.802767
7,14510,a,0,0,1,0.57936,2.0545
8,14524,h,1,1,1,1.57479,1.0785
9,14525,a,3,2,1,2.0069,1.1185
10,14539,a,0,0,4,0.357753,1.59454
11,14552,h,0,0,1,1.1356,1.26872
12,14562,h,3,2,1,0.683783,1.56772
13,14566,a,0,1,2,1.45722,1.20465
14,14584,h,1,1,1,0.742598,0.408109
15,14592,a,0,0,1,0.411046,1.48207
16,14601,a,1,3,3,1.81856,2.4228
17,14612,h,0,1,2,0.852495,0.323445
18,14624,h,0,2,3,1.94358,2.46332
19,14630,a,1,0,0,0.63192,0.663324
20,14638,a,0,0,1,0.450907,1.36877
21,14650,h,3,2,1,1.56162,0.716265
22,14664,h,1,0,0,1.35506,0.632232
23,14672,a,3,2,1,1.09361,0.8536
24,14684,h,3,1,0,0.592049,2.4793
25,14688,a,1,1,1,1.27827,1.9519
26,14720,a,0,1,4,0.318824,3.26196
27,14695,a,1,0,0,2.15087,0.956392
28,14714,h,0,0,1,1.29175,1.0552
29,14734,h,0,2,3,1.95649,1.59694
30,14738,a,3,1,0,0.428134,0.733154
31,14754,h,3,1,0,1.22604,0.295925
32,14764,h,0,0,4,0.351673,2.24049
33,14774,a,1,1,1,0.844138,1.07133
34,14784,h,3,2,1,1.1199,0.27571
35,14793,a,0,0,2,1.09206,3.13947
36,14799,a,0,0,1,0.265526,0.670997
37,14814,h,0,1,2,0.701256,2.05229
