,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14093,h,0,0,1,0.822944,1.26793
1,14100,a,3,5,2,2.28004,2.27708
2,14111,h,1,1,1,3.18765,0.942726
3,14471,a,3,6,1,3.3017,0.873435
4,14483,h,1,3,3,1.77602,1.49992
5,14488,a,3,1,0,0.797344,0.95045
6,14503,h,3,2,1,1.97236,0.324457
7,14513,a,3,1,0,1.87063,0.799352
8,14523,h,3,2,0,0.761142,1.66325
9,14529,a,1,0,0,0.22689,0.974755
10,14542,h,3,2,0,0.390629,0.595216
11,14545,a,1,1,1,1.40792,1.84443
12,14563,a,0,1,2,1.5161,1.21783
13,14573,h,0,0,2,0.945932,1.74772
14,14584,a,1,1,1,0.408109,0.742598
15,14599,h,3,3,0,2.5286,1.15626
16,14589,h,1,1,1,3.14372,1.05329
17,14622,a,3,3,1,1.28385,0.978133
18,14633,h,0,1,3,0.104586,2.58798
19,14636,a,0,0,1,0.372524,1.77386
20,14653,h,0,0,1,0.569446,2.393
21,14663,h,3,2,0,1.92997,0.698686
22,14671,a,0,0,3,0.4235,2.46219
23,14683,a,0,1,2,0.770706,1.09246
24,14693,h,3,4,0,2.35788,0.603212
25,14757,a,3,1,0,1.5519,1.1715
26,14702,h,3,4,1,2.24159,0.559383
27,14705,a,0,1,2,0.705566,1.56529
28,14606,a,3,2,0,1.72011,0.439681
29,14732,a,1,2,2,2.43683,3.30098
30,14742,h,0,1,3,0.921801,2.09737
31,14748,a,1,2,2,1.4815,2.26022
32,14722,h,3,2,1,1.28824,1.06134
33,14773,h,3,4,0,2.26016,0.469026
34,14778,a,0,1,3,1.03384,2.55216
35,14793,h,3,2,0,3.13947,1.09206
36,14803,h,0,1,2,0.89279,1.63669
37,14809,a,3,4,2,1.85229,1.82554
