,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14104,h,3,1,0,0.80527,0.849709
1,14114,a,3,3,0,2.03222,0.534675
2,14466,h,3,7,2,3.07626,1.65705
3,14479,a,3,1,0,0.873776,0.671595
4,14486,h,0,0,3,1.50125,2.37695
5,14495,h,0,3,4,2.44855,1.00333
6,14505,a,3,3,0,1.98553,1.39037
7,14515,h,0,1,2,1.76514,1.50038
8,14526,a,0,1,2,2.39051,0.571633
9,14552,a,3,1,0,1.26872,1.1356
10,14556,h,1,0,0,1.81142,0.316737
11,14574,a,3,3,0,2.61964,0.0388442
12,14576,h,3,3,0,4.58214,0.849086
13,14586,a,1,1,1,0.730859,1.53701
14,14596,a,0,1,2,1.56434,2.46473
15,14089,a,0,0,2,0.601768,3.34385
16,14535,h,3,2,0,2.6026,0.400364
17,14626,a,0,2,3,2.70718,0.717681
18,14641,a,3,1,0,0.795508,2.22557
19,14645,h,0,1,3,0.741154,1.79064
20,14655,h,3,1,0,1.19792,0.679649
21,14666,a,1,0,0,0.144036,2.33232
22,14676,h,0,1,2,1.7084,1.23852
23,14691,a,3,1,0,0.876255,1.00106
24,14721,a,0,0,1,1.44176,0.716254
25,14695,h,1,0,0,0.956392,2.15087
26,14712,a,1,1,1,0.748665,0.873171
27,14606,h,0,0,2,0.439681,1.72011
28,14726,h,3,3,1,1.52229,1.52172
29,14739,a,0,1,2,0.760621,2.14592
30,14746,h,0,1,2,0.801733,1.5634
31,14756,h,1,2,2,2.65394,1.56764
32,14769,a,3,2,1,1.58811,1.223
33,14776,h,0,1,3,0.565472,1.88793
34,14616,h,1,0,0,0.558976,0.975408
35,14794,a,0,2,3,1.2303,1.95285
36,14803,a,3,2,1,1.63669,0.89279
37,14806,h,3,2,1,0.980413,3.43414
