,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14178,h,0,2,3,2.15741,2.07011
1,14183,a,3,4,1,2.9689,1.04484
2,15161,h,1,1,1,0.799979,1.69772
3,15169,a,3,2,0,1.40822,1.42805
4,15176,h,1,1,1,0.722179,2.37516
5,15185,a,1,1,1,1.56968,0.726659
6,15195,h,1,2,2,2.0858,3.48931
7,15205,a,1,3,3,1.45618,1.75486
8,15220,h,0,1,3,1.38666,0.889035
9,15228,a,3,2,1,2.13261,0.647875
10,15230,a,3,5,1,3.07677,0.776004
11,15244,h,1,2,2,2.18597,1.01547
12,15251,a,0,0,1,1.10934,1.67526
13,15265,h,0,0,1,0.891246,2.64018
14,15273,a,3,4,1,4.01214,0.97454
15,15283,h,1,2,2,1.63795,1.43375
16,15292,a,0,0,3,1.32249,1.8577
17,15296,a,0,1,2,3.02675,1.53443
18,15310,h,3,2,0,1.02742,0.298779
19,15312,a,0,2,5,1.30625,4.60657
20,15328,h,1,1,1,1.3857,0.832358
21,15335,a,3,1,0,0.606729,0.650885
22,15346,h,3,5,1,2.68633,1.64536
23,15355,a,1,1,1,1.15519,1.56516
24,15364,h,3,2,0,1.03802,0.97511
25,15365,a,0,0,4,1.12324,2.6153
26,15381,h,3,1,0,0.695308,0.362475
27,15391,h,0,2,3,1.51604,1.12634
28,15398,a,0,1,2,0.790129,1.53511
29,15409,h,0,1,3,1.77065,1.70299
30,15410,a,0,0,2,0.128485,3.71376
31,15427,h,3,2,1,1.62191,2.11055
32,15429,a,3,2,1,0.532199,0.491123
33,15445,h,0,0,2,0.844397,1.52995
