,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14179,a,0,0,3,0.510293,1.70398
1,14186,h,1,1,1,1.47627,0.771461
2,15159,a,3,3,1,2.0629,0.244959
3,15173,h,1,1,1,2.11077,1.34469
4,15178,a,3,3,2,3.07629,1.90042
5,15190,h,3,1,0,0.615287,0.695278
6,15202,a,0,3,4,3.02085,1.53904
7,15204,h,1,1,1,1.70506,0.813971
8,15214,h,3,4,1,3.15544,0.734533
9,15223,a,1,2,2,1.66853,4.02129
10,15232,h,1,1,1,1.35982,0.36509
11,15247,a,1,3,3,1.14256,2.12722
12,15249,h,0,1,2,2.12823,2.28754
13,15264,a,3,1,0,1.88594,0.707828
14,15267,h,3,3,2,0.96923,1.32717
15,15283,a,1,2,2,1.43375,1.63795
16,15285,h,3,1,0,0.645527,0.813286
17,15293,h,3,4,2,2.33235,1.93273
18,15307,a,1,1,1,0.580509,0.691595
19,15311,h,0,1,2,0.42778,0.816611
20,15324,a,1,0,0,0.663321,0.641105
21,15329,h,0,1,2,0.659888,0.665514
22,15340,a,0,2,3,1.94164,1.89119
23,15352,h,0,0,1,0.544034,1.36843
24,15362,a,0,1,3,2.30606,1.14857
25,15370,a,3,3,0,2.06675,0.185724
26,15376,h,3,2,1,1.48872,1.96748
27,15386,a,1,2,2,1.24723,1.41784
28,15394,h,3,4,0,2.95451,0.609687
29,15403,a,0,2,3,0.8843,2.31017
30,15411,h,3,5,0,3.75166,0.594905
31,15419,a,0,0,6,0.806609,3.02349
32,15429,h,0,1,2,0.491123,0.532199
33,15444,a,3,4,2,1.99606,1.88004
