,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14175,h,0,1,3,1.04515,1.42046
1,14186,a,1,1,1,0.771461,1.47627
2,15158,h,3,4,0,2.07145,0.189144
3,15175,a,1,1,1,0.831403,0.250814
4,15177,h,1,1,1,1.28488,0.271576
5,15193,a,3,3,1,3.66229,1.49329
6,15197,h,3,5,0,2.25166,0.259002
7,15211,a,3,2,1,1.89238,1.08472
8,15217,h,1,3,3,1.95856,1.33746
9,15225,a,0,1,3,0.268079,0.768378
10,15236,h,1,1,1,1.08682,1.06474
11,15244,a,1,2,2,1.01547,2.18597
12,15253,h,3,2,1,1.38214,1.1837
13,15263,a,3,2,0,1.30377,1.0178
14,15270,h,1,2,2,1.00289,1.89061
15,15280,h,3,1,0,1.21832,0.794473
16,15284,a,0,0,1,0.121799,1.34987
17,15300,a,0,1,2,1.62585,0.94986
18,15307,h,1,1,1,0.691595,0.580509
19,15317,a,0,0,1,0.937962,2.20728
20,15326,h,1,0,0,1.9379,0.335784
21,15331,a,3,1,0,1.49682,0.836092
22,15343,h,1,1,1,0.958613,1.53526
23,15350,a,1,0,0,1.49282,0.213406
24,15360,h,3,2,1,2.37875,1.05403
25,15368,a,0,2,5,2.9206,2.53513
26,15379,h,1,1,1,0.801212,0.850228
27,15383,a,1,1,1,0.908459,0.809251
28,15398,h,3,2,1,1.53511,0.790129
29,15402,a,0,0,2,0.274853,6.37227
30,15415,h,3,3,1,1.69915,0.44826
31,15422,a,0,0,3,0.577025,1.94262
32,15430,a,1,1,1,1.53974,1.56402
33,15442,h,3,2,1,1.05622,2.4444
