,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14178,a,3,3,2,2.07011,2.15741
1,14190,h,1,1,1,0.92465,0.413442
2,15162,a,0,0,4,0.445096,2.82762
3,15168,h,1,1,1,1.05894,1.6646
4,15177,a,1,1,1,0.271576,1.28488
5,15191,h,0,2,4,1.18284,1.34088
6,15196,a,0,0,3,0.577152,2.43212
7,15210,h,0,1,3,1.47979,3.20461
8,15219,a,1,1,1,0.470106,0.385539
9,15223,h,1,2,2,4.02129,1.66853
10,15235,h,3,2,0,2.43027,0.238384
11,15240,a,3,2,0,1.15776,0.376573
12,15252,h,3,4,1,2.96729,1.03828
13,15259,a,3,3,1,2.08,1.14476
14,15269,h,3,5,0,2.91627,0.139728
15,15275,a,0,1,2,0.76215,3.01697
16,15287,h,1,2,2,0.850102,1.45197
17,15296,h,3,2,1,1.53443,3.02675
18,15305,a,0,0,3,0.684054,2.00557
19,15314,h,3,2,1,0.167725,1.28601
20,15327,a,1,0,0,0.375641,0.907057
21,15331,h,0,0,1,0.836092,1.49682
22,15341,a,3,2,1,1.47636,1.15987
23,15354,h,0,0,3,0.197373,1.97309
24,15361,a,0,0,1,1.48247,1.83812
25,15367,h,3,2,0,2.06607,0.821272
26,15376,a,0,1,2,1.96748,1.48872
27,15390,a,0,0,1,0.4306,1.35635
28,15397,h,3,4,0,2.07564,0.716727
29,15414,h,1,1,1,1.31762,1.55721
30,15405,a,0,0,3,0.850618,2.03873
31,15425,a,3,4,1,2.49672,1.72084
32,15431,h,1,2,2,0.964354,2.49234
33,15441,a,0,1,3,0.525229,2.30602
