,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14173,h,3,8,0,4.62088,0.14975
1,14189,a,0,1,4,1.17311,2.52339
2,15166,h,3,4,3,3.99311,1.24509
3,15172,a,3,4,1,3.29447,1.21235
4,15180,h,3,5,0,3.80823,0.429229
5,15186,a,3,2,1,0.992927,0.681548
6,15200,a,3,3,2,1.33621,2.30881
7,15203,h,1,1,1,1.6736,1.63104
8,15220,a,3,3,1,0.889035,1.38666
9,15221,h,1,3,3,1.00047,1.56492
10,15236,a,1,1,1,1.06474,1.08682
11,15245,h,3,2,1,1.26746,1.10816
12,15250,a,3,2,1,1.41401,0.307742
13,15257,h,3,5,2,4.11014,1.1937
14,15267,a,0,2,3,1.32717,0.96923
15,15275,h,3,2,1,3.01697,0.76215
16,15291,a,3,1,0,1.98194,1.21994
17,15298,a,3,4,0,3.12798,0.937959
18,15302,h,3,4,1,1.94572,1.87397
19,15315,a,3,1,0,1.8015,1.24698
20,15320,h,1,3,3,2.29294,1.71797
21,15332,a,0,1,2,1.5483,1.9074
22,15338,h,3,5,1,2.40221,0.985369
23,15351,h,3,4,2,2.69537,0.723629
24,15363,a,3,3,1,3.96745,0.76636
25,15365,h,3,4,0,2.6153,1.12324
26,15375,a,3,1,0,0.597457,0.486813
27,15383,h,1,1,1,0.809251,0.908459
28,15396,a,3,3,2,1.72716,1.25011
29,15401,h,3,2,0,1.89266,0.540312
30,15417,a,0,1,2,1.16918,1.1149
31,15419,h,3,6,0,3.02349,0.806609
32,15431,a,1,2,2,2.49234,0.964354
33,15437,h,3,5,2,4.85963,1.73838
