,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14180,h,3,3,1,3.22891,1.07201
1,14187,a,1,1,1,1.20453,0.91247
2,15164,h,3,4,0,3.25836,0.215209
3,15170,a,3,2,0,2.39694,0.550472
4,15179,h,3,2,1,2.68523,0.802136
5,15190,a,0,0,1,0.695278,0.615287
6,15196,h,3,3,0,2.43212,0.577152
7,15208,a,1,1,1,0.911677,0.888746
8,15213,h,3,2,1,2.84171,1.76313
9,15221,a,1,3,3,1.56492,1.00047
10,15231,h,3,2,0,2.40107,0.599394
11,15246,a,3,1,0,0.476324,0.752599
12,15248,h,1,0,0,1.57839,0.205395
13,15265,a,3,1,0,2.64018,0.891246
14,15266,h,0,1,3,1.59439,2.57475
15,15278,a,1,2,2,2.41624,0.806904
16,15284,h,3,1,0,1.34987,0.121799
17,15299,a,0,2,3,1.86151,1.97152
18,15304,h,3,1,0,1.68828,0.905761
19,15316,a,3,3,0,3.10182,0.125218
20,15322,h,3,2,1,2.26243,0.938388
21,15333,a,3,3,0,1.16338,0.859063
22,15340,h,3,3,2,1.89119,1.94164
23,15354,a,3,3,0,1.97309,0.197373
24,15357,h,1,1,1,1.81298,0.694577
25,15373,a,3,1,0,2.509,0.290363
26,15375,h,0,0,1,0.486813,0.597457
27,15389,a,3,4,1,1.68371,1.32791
28,15393,h,1,0,0,1.43967,0.179248
29,15406,a,0,1,2,2.01175,0.594852
30,15410,h,3,2,0,3.71376,0.128485
31,15420,a,0,2,3,1.50553,2.00128
32,15428,h,1,2,2,1.9175,1.07835
33,15442,a,0,1,2,2.4444,1.05622
