,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23066,h,3,3,2,1.73279,1.60393
1,23080,a,3,3,0,3.65301,1.76423
2,23084,h,3,5,1,3.42599,0.681851
3,23092,a,1,2,2,2.4584,2.74374
4,23108,h,3,4,1,3.97445,0.659741
5,23114,a,3,3,0,0.811962,0.388975
6,23125,h,3,3,0,3.72502,1.41915
7,23131,a,3,2,1,2.27695,1.3318
8,23139,h,3,2,1,1.60773,1.02333
9,23152,a,3,3,2,1.05046,1.27214
10,23157,h,3,4,0,3.04223,0.0283806
11,23171,a,3,3,0,1.7528,0.306657
12,23175,h,1,1,1,1.96389,1.26088
13,23189,a,1,1,1,1.47429,2.61136
14,23194,h,3,3,0,2.4919,0.205245
15,23202,h,3,4,0,3.32375,0.325421
16,23216,a,3,1,0,2.31757,0.445211
17,23219,a,3,3,2,2.17224,1.59453
18,23229,h,1,0,0,3.32828,0.278864
19,23244,a,3,2,0,2.18207,0.432778
20,23250,h,3,3,0,1.22993,0.710198
21,23261,a,3,2,1,1.87986,0.698981
22,23268,h,3,2,1,1.47222,0.471019
23,23276,a,3,2,0,1.63841,1.29405
24,23283,h,3,2,0,2.09982,0.354851
25,23292,a,3,3,2,2.50336,0.916618
26,23301,h,3,2,1,3.03672,0.657688
27,23309,a,3,1,0,2.7617,0.269865
28,23319,h,3,5,0,3.33579,0.885426
29,23326,a,1,1,1,1.51278,0.773997
30,23338,h,1,2,2,1.66579,2.02009
31,23346,a,3,5,1,3.11322,1.57584
32,23359,a,3,5,0,4.59495,0.221516
33,23364,h,3,2,1,2.40225,1.19936
