,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23069,h,1,4,4,2.53482,1.91849
1,23082,a,0,1,3,0.726241,2.82296
2,23087,h,1,2,2,1.88106,1.86494
3,23093,a,0,0,3,1.34046,1.46279
4,23102,h,3,2,1,1.04683,0.487325
5,23118,a,0,0,2,1.00081,1.2721
6,23122,h,0,1,2,1.18473,1.96153
7,23136,a,3,5,2,2.82353,1.99327
8,23144,h,3,3,2,1.59374,1.25516
9,23151,a,1,1,1,2.54685,2.22618
10,23161,h,1,1,1,0.937133,0.897413
11,23165,a,1,1,1,1.84043,2.40798
12,23179,h,3,2,1,1.95055,0.906933
13,23188,a,0,0,2,0.627715,1.84577
14,23198,h,1,1,1,1.509,2.02537
15,23207,a,0,0,3,0.224572,2.65007
16,23216,h,0,0,1,0.445211,2.31757
17,23222,a,3,2,1,1.61193,1.87919
18,23234,h,0,2,3,2.68517,2.27504
19,23242,a,1,1,1,1.39431,1.16731
20,23251,h,1,2,2,0.965916,1.78901
21,23257,a,0,0,1,0.612185,2.62289
22,23264,h,3,2,1,2.40818,1.42649
23,23280,a,3,6,0,3.39611,1.113
24,23288,h,3,1,0,0.740927,0.267511
25,23293,a,3,3,1,0.971481,1.67932
26,23306,h,1,1,1,2.13131,1.6795
27,23314,a,0,1,3,0.806763,2.21977
28,23323,h,3,2,0,1.7073,1.55042
29,23329,a,0,1,3,0.597958,1.88744
30,23342,h,0,0,3,0.54257,2.53138
31,23344,a,0,1,5,2.56978,3.67101
32,23360,h,0,0,1,0.562362,1.82603
33,23364,a,0,1,2,1.19936,2.40225
