,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23065,h,0,0,4,0.63974,2.89704
1,23075,a,0,0,1,0.696983,1.71877
2,23086,h,3,4,0,3.01318,0.65805
3,23099,a,0,2,4,2.55978,1.96235
4,23107,h,3,2,1,1.59965,1.98951
5,23117,a,0,2,4,1.54627,2.34923
6,23124,h,0,2,3,1.03064,1.52805
7,23128,a,0,0,1,0.53973,2.7285
8,23142,h,3,2,0,0.690799,0.368624
9,23149,a,1,2,2,1.40324,1.81371
10,23159,h,1,2,2,1.93909,2.02339
11,23171,h,0,0,3,0.306657,1.7528
12,23180,a,0,0,2,0.65905,4.01803
13,23188,h,3,2,0,1.84577,0.627715
14,23196,a,1,2,2,1.64723,1.20813
15,23206,h,1,1,1,1.48185,1.99449
16,23215,a,1,1,1,0.934194,1.24017
17,23218,a,3,1,0,0.429252,1.54562
18,23233,h,3,3,1,2.33032,1.33739
19,23240,a,3,1,0,0.395044,1.04044
20,23249,h,0,1,2,1.62589,2.1722
21,23258,a,3,1,0,1.35198,0.627448
22,23265,h,1,1,1,1.5891,0.890186
23,23277,a,0,1,2,1.34942,2.06582
24,23286,h,0,1,2,1.34789,1.23563
25,23291,a,0,1,2,0.833042,1.42836
26,23304,h,0,0,2,0.738782,2.44615
27,23311,a,1,1,1,1.60098,2.18898
28,23319,a,0,0,5,0.885426,3.33579
29,23333,h,3,2,1,1.40776,3.32355
30,23342,a,3,3,0,2.53138,0.54257
31,23350,h,1,2,2,1.31618,2.28533
32,23354,a,1,1,1,1.0305,1.60961
33,23368,h,3,4,1,3.80667,2.14301
