,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23071,a,0,0,1,1.51393,1.72317
1,23076,h,0,1,2,0.64301,2.26952
2,23090,a,1,1,1,0.931141,1.2824
3,23097,h,0,1,3,1.19432,1.06988
4,23107,a,0,1,2,1.98951,1.59965
5,23115,h,0,0,2,0.803426,2.06666
6,23125,a,0,0,3,1.41915,3.72502
7,23135,h,3,3,1,2.72755,0.407008
8,23138,a,0,0,6,1.32863,4.85886
9,23151,h,1,1,1,2.22618,2.54685
10,23160,a,1,1,1,1.07591,5.05629
11,23169,h,0,0,1,0.189125,3.8999
12,23181,a,3,1,0,1.30112,0.61755
13,23186,h,1,0,0,0.248621,1.87569
14,23193,a,0,0,2,1.24601,3.46957
15,23201,a,0,0,2,0.897866,1.86539
16,23214,h,1,1,1,0.641578,1.27869
17,23223,h,0,0,4,1.3929,3.48032
18,23231,a,1,1,1,0.365929,2.13999
19,23241,h,3,2,0,2.09653,1.16049
20,23247,a,1,1,1,0.172441,0.726907
21,23258,h,0,0,1,0.627448,1.35198
22,23263,a,1,1,1,1.43669,1.87785
23,23276,h,0,0,2,1.29405,1.63841
24,23285,a,1,3,3,0.924707,2.54696
25,23295,h,0,1,5,1.18251,3.92775
26,23306,a,1,1,1,1.6795,2.13131
27,23316,h,3,2,1,1.23733,0.777136
28,23317,a,0,0,2,0.766768,2.34705
29,23331,h,0,0,2,1.1117,1.95124
30,23339,a,1,1,1,2.85686,1.88933
31,23348,h,1,0,0,1.08936,1.12733
32,23358,h,3,3,2,3.02417,1.66062
33,23370,a,0,1,4,2.70114,1.46315
