,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23072,a,0,1,4,2.51995,2.11281
1,23081,h,1,1,1,1.44234,1.15731
2,23086,a,0,0,4,0.65805,3.01318
3,23096,h,0,1,3,1.16545,2.06366
4,23102,a,0,1,2,0.487325,1.04683
5,23114,h,0,0,3,0.388975,0.811962
6,23119,a,1,2,2,1.21309,3.01512
7,23134,h,0,1,3,0.975025,1.68693
8,23143,a,1,2,2,0.443599,2.13405
9,23150,h,3,2,0,1.49686,0.507864
10,23163,a,1,0,0,0.624718,0.449952
11,23170,a,1,1,1,1.96701,0.7002
12,23176,h,0,0,1,2.86869,1.34097
13,23186,a,1,0,0,1.87569,0.248621
14,23195,h,0,0,1,1.21178,0.756363
15,23200,a,1,1,1,1.06262,1.33337
16,23212,h,1,1,1,0.366084,0.419404
17,23230,a,0,0,1,0.815239,1.13826
18,23240,h,0,0,1,1.04044,0.395044
19,23221,h,1,1,1,1.37814,1.53583
20,23253,a,0,1,3,1.61535,2.17007
21,23257,h,3,1,0,2.62289,0.612185
22,23268,a,0,1,2,0.471019,1.47222
23,23275,h,1,1,1,1.08864,1.55082
24,23281,a,0,1,8,1.07439,6.78137
25,23294,h,3,2,0,2.33802,0.590727
26,23300,a,1,0,0,1.00565,2.91967
27,23313,h,3,4,0,3.84973,0.558152
28,23320,h,3,4,1,2.58388,0.529727
29,23328,a,1,1,1,1.47938,1.25572
30,23339,h,1,1,1,1.88933,2.85686
31,23352,a,1,1,1,2.2312,1.42565
32,23356,h,3,3,0,3.05403,0.398966
33,23366,a,3,3,1,2.37382,1.5246
