,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23067,h,3,2,0,3.21449,1.17776
1,23076,a,3,2,1,2.26952,0.64301
2,23085,a,0,1,3,1.4154,1.78689
3,23095,h,3,2,1,0.566932,1.56941
4,23105,a,0,0,1,0.343309,2.16482
5,23113,h,3,2,0,2.77737,1.09205
6,23123,a,0,1,3,1.06355,3.02575
7,23131,h,0,1,2,1.3318,2.27695
8,23144,a,0,2,3,1.25516,1.59374
9,23149,h,1,2,2,1.81371,1.40324
10,23158,a,0,0,4,0.500797,2.094
11,23168,h,3,2,1,0.634004,2.90646
12,23178,a,0,1,3,1.03452,2.07603
13,23185,h,0,0,1,1.32934,0.511263
14,23199,a,3,1,0,0.587028,0.942093
15,23204,h,0,1,2,0.313193,3.15053
16,23212,a,1,1,1,0.419404,0.366084
17,23225,a,1,1,1,1.22104,1.19211
18,23231,h,1,1,1,2.13999,0.365929
19,23239,h,1,2,2,1.60418,1.93269
20,23248,a,0,0,1,1.08099,0.575454
21,23256,h,1,1,1,2.11967,1.21109
22,23267,a,1,2,2,1.18165,1.53623
23,23274,h,0,2,3,0.964288,1.04058
24,23283,a,0,0,2,0.354851,2.09982
25,23293,h,0,1,3,1.67932,0.971481
26,23304,a,3,2,0,2.44615,0.738782
27,23312,h,0,1,3,1.26689,1.38704
28,23318,a,0,0,3,0.323042,1.68139
29,23330,h,3,1,0,1.34814,1.37904
30,23337,a,3,2,1,0.583145,1.86256
31,23347,h,3,3,0,3.16035,0.372357
32,23353,a,0,0,2,0.132383,0.37152
33,23366,h,0,1,3,1.5246,2.37382
