,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14116,a,0,0,1,0.617878,2.35462
1,14123,h,0,2,4,0.773914,2.47087
2,15462,h,0,2,3,1.24172,1.79136
3,15475,a,1,3,3,2.08517,1.69093
4,15483,h,0,3,4,2.4688,1.75598
5,15448,a,3,2,1,0.444269,1.18572
6,15495,h,1,0,0,0.235946,0.300792
7,15498,a,0,2,4,1.97826,3.74566
8,15515,h,1,2,2,1.63863,1.38058
9,15519,a,0,1,2,1.34238,2.52836
10,15535,h,0,2,3,1.07631,1.47406
11,15542,a,0,1,3,0.975058,3.04581
12,15555,h,1,1,1,1.10564,2.17731
13,15560,a,1,1,1,0.390204,0.896358
14,15573,a,3,3,0,1.67327,0.846876
15,15585,h,1,1,1,1.36437,0.299538
16,15590,a,0,0,2,0.372133,1.58807
17,15605,h,1,0,0,0.994528,0.310945
18,15606,a,1,2,2,1.4463,1.60271
19,15625,h,1,1,1,2.16367,1.48381
20,15634,a,1,3,3,2.80114,2.05759
21,15639,h,1,0,0,0.406879,0.209162
22,15653,a,3,1,0,1.16138,0.804795
23,15685,a,0,2,4,1.97011,2.60234
24,15688,h,0,1,2,1.35492,2.51476
25,15665,h,3,3,2,2.1526,1.41405
26,15705,a,0,0,1,0.739358,0.774348
27,15709,h,1,2,2,1.15909,3.29698
28,15725,a,3,1,0,1.53854,1.03189
29,15732,h,3,3,1,3.37014,1.507
30,15745,a,1,1,1,1.85996,0.327911
31,15750,h,0,0,2,1.04779,3.0505
32,15763,h,3,1,0,1.35363,0.402756
33,15775,a,1,1,1,0.858971,1.76249
34,15780,h,0,0,7,0.86194,4.30596
35,15795,a,0,1,4,0.940601,2.73126
36,15671,a,1,0,0,0.280579,2.14691
37,15796,h,1,1,1,1.35452,0.349447
