,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14118,a,3,2,0,1.54079,0.160985
1,14128,h,3,6,0,2.34102,0.265594
2,15456,h,3,4,1,1.17201,0.640405
3,15467,a,3,2,1,2.26936,0.650046
4,15479,h,0,0,2,2.14387,1.52493
5,15488,a,3,1,0,1.40583,0.729048
6,15500,h,0,1,3,1.8847,1.83664
7,15513,h,3,4,0,2.05867,0.314633
8,15516,a,3,4,0,1.93801,0.508882
9,15533,h,3,2,1,1.51835,0.713804
10,15539,a,0,0,1,3.25581,1.31797
11,15551,a,0,0,2,0.982563,0.701577
12,15560,h,1,1,1,0.896358,0.390204
13,15568,a,3,4,1,5.2489,0.860583
14,15582,h,0,1,2,4.01311,1.92698
15,15594,a,3,2,1,1.7625,2.22446
16,15602,h,3,6,0,2.24139,1.1403
17,15615,a,0,1,3,0.903544,2.35109
18,15620,h,3,2,0,1.05768,0.540369
19,15630,a,0,1,2,2.09283,1.09369
20,15640,h,3,1,0,1.05643,2.01493
21,15649,a,0,2,4,0.624734,2.68448
22,15657,h,3,2,0,2.34858,0.430179
23,15667,a,1,3,3,2.54342,2.4724
24,15678,h,3,3,1,1.22462,0.770095
25,15690,a,3,1,0,1.34959,1.48364
26,15702,a,3,2,0,1.07404,0.733296
27,15706,h,3,4,3,3.45014,1.17165
28,15455,a,0,1,2,1.36435,1.61051
29,15723,a,3,2,0,1.89882,0.904896
30,15729,h,1,1,1,0.584142,1.0199
31,15741,h,3,5,2,1.59439,1.43947
32,15750,a,3,2,0,3.0505,1.04779
33,15758,h,1,1,1,2.9066,1.88547
34,15772,a,3,4,1,2.32097,1.27161
35,15784,h,3,5,1,3.38173,0.186833
36,15792,a,3,2,0,1.90774,0.344483
37,15805,h,1,1,1,1.57132,0.51703
