,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14120,h,1,1,1,2.0285,0.95973
1,14127,a,3,4,1,2.6497,1.29116
2,15447,h,3,4,1,1.85563,1.5945
3,15460,a,3,4,3,3.23668,1.45422
4,15475,h,1,3,3,1.69093,2.08517
5,15479,a,3,2,0,1.52493,2.14387
6,15494,h,1,0,0,0.0834694,0.0917939
7,15505,a,3,2,0,0.51,1.3932
8,15514,h,0,0,3,0.753035,1.49985
9,15521,a,1,0,0,0.209882,1.27993
10,15534,h,3,1,0,1.08927,2.09826
11,15537,a,1,1,1,1.7103,1.71835
12,15554,h,0,1,2,1.04718,1.41457
13,15562,a,3,3,2,2.16381,1.6455
14,15566,a,0,1,5,0.499119,3.50279
15,15584,h,3,2,1,2.26,1.04966
16,15589,a,0,1,3,0.542444,3.03948
17,15604,h,1,1,1,1.81397,0.698377
18,15610,a,0,1,2,0.657277,2.00707
19,15621,a,1,1,1,1.89569,0.879547
20,15633,h,0,1,2,0.974042,1.65222
21,15644,a,3,2,1,2.7814,0.737979
22,15646,h,1,1,1,1.75431,0.547118
23,15667,h,1,3,3,2.4724,2.54342
24,15684,a,0,0,2,0.944927,1.7241
25,15695,h,3,3,2,1.56376,1.47961
26,15665,a,0,2,3,1.41405,2.1526
27,15711,h,1,2,2,3.38116,1.55499
28,15703,a,0,1,2,0.868116,1.27678
29,15724,a,3,1,0,1.28252,0.392283
30,15727,h,3,3,1,2.27601,0.777004
31,15744,a,3,2,1,2.13785,1.11244
32,15752,h,3,1,0,1.66072,0.986504
33,15756,h,1,1,1,1.26321,1.94826
34,15774,a,3,2,1,1.91968,0.749499
35,15779,h,0,1,3,2.23729,1.36904
36,15794,a,3,3,1,2.48538,0.998801
37,15800,h,3,2,0,1.9712,0.974681
