,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22309,h,1,2,2,2.00607,0.364297
1,22318,a,0,1,2,2.00413,0.904461
2,22326,h,0,1,2,0.412392,1.62873
3,22342,h,3,7,0,2.49292,0.166755
4,22354,a,1,1,1,1.10764,1.10678
5,22357,a,0,1,4,1.29625,1.59801
6,22369,h,3,2,0,0.830718,0.791935
7,22375,a,3,4,1,3.3327,1.76268
8,22394,h,3,1,0,2.53278,0.423669
9,22397,a,0,0,1,0.495306,2.25314
10,22412,h,3,2,1,2.55177,1.20256
11,22416,a,1,0,0,0.320262,0.398131
12,22434,h,3,3,1,1.25942,0.532293
13,22444,a,3,2,1,1.9994,0.916551
14,22453,h,1,1,1,0.702857,0.975261
15,22456,a,0,0,2,0.566461,0.782175
16,22474,h,3,2,0,2.06895,0.44093
17,22480,a,0,0,1,0.39518,1.63273
18,22488,h,1,1,1,2.58182,1.11144
19,22500,a,0,1,3,1.23713,1.57355
20,22510,h,3,2,1,1.4542,1.09599
21,22524,a,3,2,1,1.48834,1.42906
22,22533,h,3,4,0,3.35931,0.503174
23,22544,h,0,2,4,1.00864,1.24183
24,22552,a,3,3,0,1.81853,1.62402
25,22559,h,3,3,2,1.52399,0.551839
26,22569,a,3,4,1,1.89657,1.01584
27,22577,a,1,2,2,0.776614,2.47793
28,22592,h,3,1,0,0.858457,0.777601
29,22600,a,1,0,0,1.69372,1.97592
30,22608,h,3,1,0,0.635152,0.480271
31,22621,a,3,2,1,1.61555,0.94473
32,22630,h,0,1,3,1.83356,1.25682
33,22636,a,1,2,2,1.78885,3.87555
34,22652,h,1,1,1,1.60597,0.95263
35,22655,a,0,1,2,1.17185,2.85949
36,22672,h,3,1,0,0.736827,0.508028
37,22677,a,0,1,2,1.45583,2.88989
