,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22314,h,0,0,2,1.17349,1.1479
1,22320,a,1,1,1,0.687398,0.915803
2,22328,h,3,2,1,2.8268,0.537052
3,22344,a,1,0,0,0.896605,0.408446
4,22346,h,1,0,0,0.184666,1.84847
5,22363,a,1,0,0,1.04179,1.02777
6,22366,h,3,3,0,3.28867,1.04905
7,22383,a,1,2,2,1.04766,0.705274
8,22386,h,3,2,1,1.63336,1.42786
9,22401,a,1,1,1,0.829724,0.864789
10,22406,h,3,1,0,0.698258,0.462021
11,22420,a,0,1,2,2.31019,1.57435
12,22425,h,3,2,0,1.34938,0.573292
13,22437,a,1,1,1,1.51659,1.65827
14,22452,a,3,2,1,1.67302,0.601235
15,22456,h,3,2,0,0.782175,0.566461
16,22469,h,3,1,0,0.986587,1.59382
17,22482,a,0,0,3,0.766703,1.53169
18,22485,h,1,1,1,1.35919,0.153342
19,22502,a,0,1,2,0.738045,0.48909
20,22518,a,1,2,2,2.07278,3.60116
21,22528,h,3,4,2,0.889471,0.898681
22,22535,h,3,4,0,1.77523,1.10831
23,22505,h,3,2,0,2.65166,0.969673
24,22549,a,3,2,1,1.16044,1.14123
25,22555,h,3,2,0,2.33279,0.701896
26,22565,a,3,2,1,1.58258,1.20723
27,22575,h,0,0,1,0.668681,0.81996
28,22591,a,3,1,0,2.30568,0.868895
29,22596,h,3,3,0,1.85322,0.702173
30,22614,a,1,0,0,2.46415,0.568316
31,22622,h,1,0,0,2.77216,0.409248
32,22630,a,3,3,1,1.25682,1.83356
33,22642,h,1,1,1,0.709144,0.613931
34,22648,a,1,0,0,0.169889,0.786625
35,22662,a,3,2,0,1.74055,1.48316
36,22665,h,1,3,3,1.379,1.27372
37,22683,a,0,0,2,0.450804,1.5757
