,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22311,h,0,0,3,1.20988,1.86438
1,22323,a,1,1,1,0.548425,0.559371
2,22327,h,1,0,0,2.07837,2.41709
3,22338,a,1,0,0,0.836992,2.2007
4,22349,h,0,0,2,2.40063,0.281122
5,22361,a,0,1,4,0.82191,3.70921
6,22370,h,1,2,2,1.53115,0.83333
7,22376,a,1,0,0,1.23968,1.00116
8,22393,h,1,1,1,2.58184,0.808325
9,22399,a,1,1,1,1.05616,0.40283
10,22410,a,3,1,0,2.1049,1.28493
11,22419,h,1,1,1,1.21433,0.575292
12,22434,a,0,1,3,0.532293,1.25942
13,22441,h,1,3,3,2.14774,1.56674
14,22450,a,0,0,4,0.847308,3.34151
15,22464,h,1,2,2,0.750879,2.90114
16,22468,a,1,1,1,0.919531,0.666821
17,22482,h,3,3,0,1.53169,0.766703
18,22493,h,0,1,2,0.612027,0.498208
19,22496,a,1,2,2,1.16643,1.66667
20,22513,h,0,2,3,0.813024,2.43121
21,22515,a,0,0,2,0.616693,1.32201
22,22527,h,1,0,0,0.780762,0.124799
23,22538,a,3,1,0,1.13222,2.01527
24,22545,h,1,1,1,1.17588,0.817344
25,22558,a,0,0,2,0.322829,1.62322
26,22574,h,1,1,1,1.98278,0.839171
27,22583,a,3,2,1,1.48854,2.15139
28,22593,h,0,0,2,0.384805,1.54612
29,22597,a,1,1,1,1.72665,1.47611
30,22607,h,0,1,2,0.0699579,3.41188
31,22621,h,0,1,2,0.94473,1.61555
32,22628,a,0,0,1,1.97219,1.29522
33,22642,a,1,1,1,0.613931,0.709144
34,22654,h,1,1,1,0.521861,1.1157
35,22661,a,3,2,0,1.63735,0.3485
36,22670,h,1,1,1,1.66873,0.82957
37,22678,a,3,1,0,0.895463,0.869244
