,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22314,a,3,2,0,1.1479,1.17349
1,22317,h,3,4,1,3.25277,0.563184
2,22326,a,3,2,1,1.62873,0.412392
3,22336,a,0,1,5,0.989611,2.95417
4,22352,h,3,1,0,0.916672,0.845815
5,22355,a,3,3,1,2.10838,0.67613
6,22373,h,3,2,0,2.69178,0.502537
7,22378,a,3,1,0,0.898603,0.353901
8,22391,h,0,0,1,0.238518,1.80571
9,22404,a,1,2,2,2.37489,1.50253
10,22410,h,0,0,1,1.28493,2.1049
11,22417,a,1,2,2,2.22404,1.99035
12,22433,h,3,1,0,1.78395,1.69486
13,22440,h,3,3,1,1.01016,0.728766
14,22445,a,0,2,3,1.00625,3.10106
15,22459,h,3,3,0,2.26584,1.42821
16,22473,a,1,2,2,2.9432,1.14336
17,22481,h,3,1,0,1.49842,0.40374
18,22486,a,3,3,0,1.51431,0.945682
19,22500,h,3,3,1,1.57355,1.23713
20,22513,a,3,3,2,2.43121,0.813024
21,22518,h,1,2,2,3.60116,2.07278
22,22531,a,3,3,2,2.01173,1.0672
23,22539,h,3,1,0,1.37304,0.502118
24,22548,a,0,2,4,1.33102,1.6186
25,22560,h,1,1,1,1.38915,1.06552
26,22568,a,3,1,0,0.849675,1.59899
27,22579,h,3,1,0,0.988992,0.419598
28,22588,a,3,3,1,2.75283,0.565727
29,22601,a,3,2,1,3.17431,1.69969
30,22612,h,3,3,0,2.41313,0.841362
31,22620,a,1,3,3,3.05285,1.37198
32,22633,h,0,1,2,2.51108,1.62976
33,22638,a,1,0,0,0.277994,1.76562
34,22650,h,1,3,3,2.31497,0.91116
35,22663,h,3,5,1,3.56305,1.33911
36,22674,a,0,1,3,1.64179,1.08012
37,22682,h,1,3,3,2.82527,1.80163
