,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22305,a,3,1,0,0.690842,0.844727
1,22318,h,3,2,1,0.904461,2.00413
2,22325,a,0,1,3,0.555465,2.62139
3,22344,h,1,0,0,0.408446,0.896605
4,22352,a,0,0,1,0.845815,0.916672
5,22362,h,0,0,1,0.325267,1.38356
6,22371,a,1,0,0,0.273624,0.617691
7,22377,a,0,1,2,0.506291,1.91977
8,22387,h,0,1,3,0.87241,2.65531
9,22403,a,0,0,1,0.318759,3.64831
10,22409,h,0,1,3,1.12724,1.39014
11,22415,a,0,0,1,0.2458,2.04226
12,22427,h,1,2,2,1.94683,1.52186
13,22441,a,1,3,3,1.56674,2.14774
14,22449,h,1,1,1,0.792676,1.01398
15,22457,a,0,0,1,2.92504,0.330363
16,22470,h,3,2,0,0.986759,1.20911
17,22479,h,0,0,1,0.812164,0.768493
18,22491,a,0,1,2,1.36479,2.12311
19,22503,h,3,2,1,1.25066,0.720625
20,22510,a,0,1,2,1.09599,1.4542
21,22516,h,1,1,1,2.29871,1.66579
22,22525,a,0,1,2,1.18484,1.97716
23,22543,a,1,0,0,0.576842,0.831924
24,22551,h,1,2,2,0.617246,1.80606
25,22555,a,0,0,2,0.701896,2.33279
26,22567,h,3,1,0,0.504318,0.360012
27,22581,a,3,1,0,0.556534,1.03517
28,22588,h,0,1,3,0.565727,2.75283
29,22595,a,1,1,1,1.09202,0.594452
30,22606,h,0,1,2,0.961468,2.01327
31,22624,a,1,2,2,1.10418,1.67088
32,22628,h,3,1,0,1.29522,1.97219
33,22635,a,0,0,1,0.629309,1.31699
34,22649,h,3,2,1,1.49212,1.10741
35,22659,h,0,1,2,1.09252,0.956758
36,22673,a,3,2,1,2.33362,0.900837
37,22679,h,1,2,2,1.63678,2.99853
