,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22312,a,0,1,2,2.22215,1.75411
1,22321,h,0,0,1,0.937895,0.69511
2,22330,a,3,2,1,1.04826,1.04344
3,22335,a,0,1,3,0.704843,2.6734
4,22348,h,1,1,1,1.02354,1.80956
5,22360,h,3,2,0,0.773684,0.213455
6,22373,a,0,0,2,0.502537,2.69178
7,22382,h,3,3,2,1.65045,1.0016
8,22392,a,3,2,0,2.93562,0.319165
9,22402,h,3,1,0,2.36178,0.389451
10,22406,a,0,0,1,0.462021,0.698258
11,22416,h,1,0,0,0.398131,0.320262
12,22431,a,0,1,2,1.83536,1.40102
13,22438,h,3,1,0,2.50417,0.613719
14,22449,a,1,1,1,1.01398,0.792676
15,22463,h,0,0,2,1.63799,1.69409
16,22465,a,3,2,0,1.95383,0.659249
17,22483,h,3,3,1,1.74892,1.13132
18,22493,a,3,2,1,0.498208,0.612027
19,22499,h,3,1,0,1.08287,0.971265
20,22520,h,1,0,0,0.414353,0.169707
21,22526,a,0,1,3,1.29656,2.87997
22,22536,a,3,3,1,1.60335,0.69339
23,22549,h,0,1,2,1.14123,1.16044
24,22512,a,3,2,0,0.352376,1.94911
25,22557,a,0,1,2,0.611852,3.86937
26,22568,h,0,0,1,1.59899,0.849675
27,22583,h,0,1,2,2.15139,1.48854
28,22586,a,3,3,2,3.30539,1.90054
29,22603,h,3,1,0,1.24248,0.479175
30,22608,a,0,0,1,0.480271,0.635152
31,22615,h,3,4,1,2.50164,0.544591
32,22627,a,3,1,0,0.952136,0.608539
33,22635,h,3,1,0,1.31699,0.629309
34,22653,a,1,2,2,1.57454,2.08077
35,22664,h,3,2,0,1.61078,1.10282
36,22667,a,1,1,1,0.686603,1.61165
37,22681,h,1,1,1,1.25146,1.11933
