,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22311,a,3,3,0,1.86438,1.20988
1,22320,h,1,1,1,0.915803,0.687398
2,22333,a,3,2,0,3.04937,0.304187
3,22335,h,3,3,1,2.6734,0.704843
4,22353,a,0,2,4,1.36816,1.74238
5,22359,h,3,1,0,1.64987,0.0667791
6,22365,a,1,0,0,0.203059,1.97735
7,22379,h,3,2,0,2.40906,0.592513
8,22391,a,3,1,0,1.80571,0.238518
9,22403,h,3,1,0,3.64831,0.318759
10,22408,a,3,1,0,0.855784,0.675388
11,22421,h,3,2,1,3.04248,0.477922
12,22432,h,1,1,1,0.488914,0.692636
13,22443,a,3,2,1,2.95935,0.656513
14,22451,h,3,1,0,0.662608,1.00524
15,22458,a,1,1,1,2.10424,0.844502
16,22466,a,3,2,1,1.27523,0.495508
17,22480,h,3,1,0,1.63273,0.39518
18,22492,a,3,2,1,1.82515,0.930992
19,22498,h,3,3,0,1.23237,0.29509
20,22511,a,3,3,0,2.48407,0.493249
21,22517,h,1,1,1,0.990773,0.696403
22,22532,a,0,0,1,0.597312,1.64254
23,22538,h,0,0,1,2.01527,1.13222
24,22551,a,1,2,2,1.80606,0.617246
25,22562,h,3,3,2,1.74414,0.570671
26,22573,a,0,1,2,2.0359,1.7764
27,22578,h,1,2,2,1.66716,0.470912
28,22589,h,1,0,0,1.38709,0.175513
29,22603,a,0,0,1,0.479175,1.24248
30,22605,h,3,1,0,2.46449,0.508961
31,22619,a,1,0,0,1.25957,0.834792
32,22625,a,1,2,2,0.595113,1.97822
33,22638,h,1,0,0,1.76562,0.277994
34,22652,a,1,1,1,0.95263,1.60597
35,22660,h,1,1,1,2.36999,0.921042
36,22665,a,1,3,3,1.27372,1.379
37,22680,h,3,2,0,1.92843,1.13394
