,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22313,a,1,0,0,0.443184,1.03099
1,22324,h,0,0,2,0.484344,1.25423
2,22328,a,0,1,2,0.537052,2.8268
3,22338,h,1,0,0,2.2007,0.836992
4,22345,a,0,0,2,1.00314,1.67724
5,22355,h,0,1,3,0.67613,2.10838
6,22368,a,0,0,3,0.81356,1.52678
7,22375,h,0,1,4,1.76268,3.3327
8,22388,a,1,2,2,1.4958,1.33333
9,22395,h,3,4,3,4.07472,1.29593
10,22407,h,3,2,1,1.26944,0.669834
11,22421,a,0,1,2,0.477922,3.04248
12,22430,h,1,1,1,1.58663,0.802396
13,22438,a,0,0,1,0.613719,2.50417
14,22446,h,3,2,1,1.2382,1.29012
15,22460,a,0,1,2,1.83831,3.03273
16,22470,a,0,0,2,1.20911,0.986759
17,22476,h,1,0,0,1.4357,0.222516
18,22489,a,1,1,1,0.994223,1.61147
19,22502,h,3,2,1,0.48909,0.738045
20,22508,a,0,1,3,0.599249,2.9278
21,22523,h,0,1,2,1.97593,2.42275
22,22533,a,0,0,4,0.503174,3.35931
23,22536,h,0,1,3,0.69339,1.60335
24,22545,a,1,1,1,0.817344,1.17588
25,22556,h,1,1,1,0.916353,1.46253
26,22570,a,3,1,0,0.428646,1.50581
27,22576,h,3,4,2,3.41823,1.17253
28,22590,a,0,0,1,0.443858,1.4436
29,22595,h,1,1,1,0.594452,1.09202
30,22613,h,3,2,1,0.715338,0.772446
31,22616,a,1,2,2,1.10904,1.95072
32,22625,h,1,2,2,1.97822,0.595113
33,22637,a,0,0,3,0.781529,1.09421
34,22645,h,1,1,1,0.923968,1.81298
35,22663,a,0,1,5,1.33911,3.56305
36,22669,a,3,2,0,1.47384,0.269648
37,22676,h,0,2,3,2.08262,2.21632
