,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22308,a,3,4,1,1.1197,0.79732
1,22319,h,1,2,2,1.51003,0.494028
2,22332,a,0,0,4,0.346607,5.21474
3,22341,h,3,3,2,1.4533,0.632092
4,22349,a,3,2,0,0.281122,2.40063
5,22364,a,1,1,1,1.45269,0.976021
6,22368,h,3,3,0,1.52678,0.81356
7,22384,a,3,3,1,1.76863,1.77418
8,22389,h,0,0,2,0.764401,1.79488
9,22402,a,0,0,1,0.389451,2.36178
10,22408,h,0,0,1,0.675388,0.855784
11,22420,h,3,2,1,1.57435,2.31019
12,22433,a,0,0,1,1.69486,1.78395
13,22435,h,3,3,0,3.06935,0.780756
14,22453,a,1,1,1,0.975261,0.702857
15,22457,h,3,1,0,0.330363,2.92504
16,22471,a,3,1,0,1.95676,0.659021
17,22477,h,3,1,0,0.885643,0.439657
18,22490,a,0,0,1,1.4924,0.701861
19,22496,h,1,2,2,1.66667,1.16643
20,22522,h,0,0,1,1.89212,0.617311
21,22534,a,0,2,3,1.07539,2.31602
22,22537,h,3,5,1,3.17846,1.2861
23,22505,a,0,0,2,0.969673,2.65166
24,22553,a,1,1,1,0.920295,0.945067
25,22557,h,3,2,1,3.86937,0.611852
26,22571,a,1,0,0,0.697752,0.561691
27,22577,h,1,2,2,2.47793,0.776614
28,22601,h,0,1,2,1.69969,3.17431
29,22605,a,0,0,1,0.508961,2.46449
30,22623,h,1,1,1,1.78763,1.59509
31,22631,a,3,2,0,2.45106,0.32683
32,22643,h,3,5,1,4.29626,0.268378
33,22649,a,0,1,2,1.10741,1.49212
34,22656,h,3,2,1,2.45011,1.19628
35,22666,h,1,2,2,0.566509,1.32124
36,22676,a,3,3,2,2.21632,2.08262
37,22585,a,3,3,2,1.0071,1.69732
