,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22308,h,0,1,4,0.79732,1.1197
1,22321,a,3,1,0,0.69511,0.937895
2,22331,a,0,0,1,0.102008,0.481429
3,22337,h,1,2,2,1.33007,0.984291
4,22351,a,0,0,1,0.532474,1.00903
5,22357,h,3,4,1,1.59801,1.29625
6,22370,a,1,2,2,0.83333,1.53115
7,22378,h,0,0,1,0.353901,0.898603
8,22385,a,0,0,2,1.04166,1.97081
9,22396,h,3,1,0,0.40726,0.778619
10,22407,a,0,1,2,0.669834,1.26944
11,22415,h,3,1,0,2.04226,0.2458
12,22428,a,0,1,2,1.82552,0.990501
13,22439,h,1,1,1,0.832928,0.753276
14,22454,a,0,0,1,1.74997,0.67177
15,22458,h,1,1,1,0.844502,2.10424
16,22472,a,3,2,1,1.3709,2.17129
17,22478,h,1,1,1,0.410279,1.8593
18,22485,a,1,1,1,0.153342,1.35919
19,22497,h,1,0,0,0.575708,0.30855
20,22509,a,3,2,1,1.11078,1.1539
21,22521,h,3,2,1,2.08542,2.29888
22,22530,a,1,0,0,0.577479,0.58479
23,22542,h,0,1,4,0.906299,2.84643
24,22546,a,1,1,1,0.285006,1.18788
25,22558,h,3,2,0,1.62322,0.322829
26,22572,a,0,1,2,1.17046,2.90423
27,22582,h,0,2,3,1.81546,1.66208
28,22589,a,1,0,0,0.175513,1.38709
29,22602,h,1,1,1,1.65796,1.00689
30,22606,a,3,2,1,2.01327,0.961468
31,22623,a,1,1,1,1.59509,1.78763
32,22627,h,0,0,1,0.608539,0.952136
33,22637,h,3,3,0,1.09421,0.781529
34,22650,a,1,3,3,0.91116,2.31497
35,22658,h,3,2,1,0.81296,1.69037
36,22672,a,0,0,1,0.508028,0.736827
37,22683,h,3,2,0,1.5757,0.450804
