,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22310,a,3,2,0,1.50058,0.381264
1,22315,a,0,1,2,1.44199,0.760807
2,22329,h,3,3,0,1.96499,0.37036
3,22341,a,0,2,3,0.632092,1.4533
4,22345,h,3,2,0,1.67724,1.00314
5,22362,a,3,1,0,1.38356,0.325267
6,22365,h,1,0,0,1.97735,0.203059
7,22382,a,0,2,3,1.0016,1.65045
8,22385,h,3,2,0,1.97081,1.04166
9,22400,a,3,3,0,2.19175,0.271851
10,22405,h,0,1,2,1.36089,1.39642
11,22419,a,1,1,1,0.575292,1.21433
12,22426,h,0,1,2,0.880466,2.51076
13,22436,a,0,0,3,0.345831,1.63866
14,22445,h,3,3,2,3.10106,1.00625
15,22455,h,3,4,1,2.34764,0.976758
16,22469,a,0,0,1,1.59382,0.986587
17,22475,h,3,1,0,1.4919,1.38509
18,22488,a,1,1,1,1.11144,2.58182
19,22495,h,3,5,0,4.91726,0.434507
20,22515,h,3,2,0,1.32201,0.616693
21,22526,h,3,3,1,2.87997,1.29656
22,22542,a,3,4,1,2.84643,0.906299
23,22554,h,3,3,0,5.00929,1.81361
24,22560,a,1,1,1,1.06552,1.38915
25,22507,a,0,0,4,0.258264,2.91852
26,22565,h,0,1,2,1.20723,1.58258
27,22578,a,1,2,2,0.470912,1.66716
28,22598,a,3,3,0,1.55904,1.83498
29,22613,a,0,1,2,0.772446,0.715338
30,22624,h,1,2,2,1.67088,1.10418
31,22629,a,3,2,1,2.19828,0.878869
32,22644,h,3,2,0,2.13088,0.593896
33,22647,a,3,2,1,2.26499,0.497067
34,22655,h,3,2,1,2.85949,1.17185
35,22668,a,3,2,0,2.22033,1.03049
36,22675,h,3,3,0,2.56869,1.69527
37,22585,h,0,2,3,1.69732,1.0071
