,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23375,a,3,4,2,3.40428,1.97981
1,23382,h,3,3,0,1.30947,0.552621
2,23396,a,1,3,3,4.95812,0.906833
3,23399,h,3,3,0,1.24938,0.612432
4,23411,a,1,2,2,1.54062,0.660724
5,23417,h,0,0,1,1.80137,1.10143
6,23429,h,3,3,2,1.5165,0.908767
7,23438,a,3,3,1,1.74741,1.99785
8,23446,h,3,2,1,1.9731,0.720525
9,23454,a,0,0,2,0.901743,0.667633
10,23466,h,3,2,0,1.11674,0.73688
11,23475,a,1,0,0,0.968375,1.12627
12,23479,a,0,2,5,1.52014,2.61317
13,23490,h,3,2,0,2.46013,1.18556
14,23499,a,3,2,1,1.09728,2.14616
15,23509,h,0,0,1,1.40268,0.739288
16,23517,a,3,2,1,2.26628,1.58928
17,23526,h,0,1,3,1.02592,1.91585
18,23535,a,1,2,2,0.372187,3.46234
19,23544,h,1,1,1,1.48516,0.149171
20,23555,a,3,3,2,2.06475,2.16459
21,23562,h,0,1,2,1.69534,1.57778
22,23572,a,3,3,2,2.33037,2.863
23,23580,h,1,0,0,2.44196,1.84721
24,23588,a,3,1,0,1.32837,0.268122
25,23598,h,1,2,2,3.43264,0.75287
26,23613,a,3,5,2,2.86235,1.76276
27,23616,h,3,1,0,1.60487,1.6645
28,23640,a,3,2,0,1.30681,0.640964
29,23626,h,3,1,0,2.21532,1.28227
30,23646,a,0,2,3,2.04607,2.6414
31,23651,h,3,4,1,3.44513,1.01532
32,23666,a,3,2,0,2.31591,1.12952
33,23675,h,3,4,0,1.85296,0.885758
