,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23371,a,0,1,5,0.561838,4.67967
1,23388,h,1,2,2,0.360903,1.49349
2,23395,a,3,1,0,0.791472,0.540615
3,23405,h,1,2,2,1.14763,0.859494
4,23415,a,3,1,0,0.629577,1.61194
5,23422,h,0,0,1,1.03805,0.456135
6,23427,a,0,0,3,0.598514,2.3397
7,23440,h,0,0,1,0.263633,1.51523
8,23446,a,0,1,2,0.720525,1.9731
9,23458,h,1,0,0,0.469858,0.890469
10,23467,a,1,1,1,0.667193,1.8478
11,23476,h,3,3,1,0.940982,1.75389
12,23482,a,3,3,2,1.85366,1.37412
13,23491,a,0,0,2,1.85842,3.04386
14,23504,h,0,0,1,0.632144,0.219846
15,23514,h,0,0,1,0.850081,0.766157
16,23515,a,0,1,3,0.149111,2.18199
17,23531,h,0,0,1,0.558992,0.952191
18,23538,a,0,0,1,0.119776,1.97472
19,23549,h,0,1,2,0.822983,1.37239
20,23553,a,1,1,1,0.955249,2.39451
21,23567,a,0,0,3,0.929361,3.04692
22,23570,h,0,1,2,1.76992,1.25668
23,23584,a,3,2,0,2.36445,0.962736
24,23595,h,3,1,0,1.82804,0.624762
25,23600,a,0,1,2,1.12407,1.57996
26,23613,h,0,2,5,1.76276,2.86235
27,23622,a,0,3,4,2.08036,4.51637
28,23631,h,3,2,1,0.802713,1.90927
29,23639,a,3,1,0,1.50162,0.649411
30,23648,h,0,1,2,1.28183,0.882087
31,23657,h,0,2,3,0.829235,2.01818
32,23660,a,0,1,2,0.896939,1.38725
33,23668,h,0,0,2,1.20722,2.92879
