,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23372,h,3,2,1,1.5127,0.993374
1,23388,a,1,2,2,1.49349,0.360903
2,23392,h,3,2,0,3.50896,1.72801
3,23403,a,1,1,1,2.77866,0.621642
4,23410,h,1,0,0,1.16853,0.882315
5,23416,a,0,0,4,0.568702,2.00222
6,23429,a,0,2,3,0.908767,1.5165
7,23436,h,3,3,0,3.00689,0.131369
8,23449,a,0,0,1,1.00304,0.828728
9,23464,h,1,0,0,0.751791,0.326226
10,23474,a,0,0,1,0.723678,1.21972
11,23480,a,1,1,1,1.36665,1.18208
12,23489,h,3,2,0,0.91395,0.483795
13,23453,h,3,3,0,1.82709,0.235651
14,23500,a,3,4,2,2.88724,2.01809
15,23507,h,3,2,1,2.62654,0.131252
16,23522,a,1,1,1,1.20263,1.51091
17,23525,h,1,1,1,1.56944,1.14984
18,23535,h,1,2,2,3.46234,0.372187
19,23546,a,0,0,1,0.511356,1.92161
20,23553,h,1,1,1,2.39451,0.955249
21,23568,a,0,0,1,0.49619,1.79901
22,23575,h,3,4,1,2.91179,1.09554
23,23582,a,3,5,1,3.06861,0.737192
24,23589,h,3,2,0,2.03657,0.651156
25,23596,a,0,0,2,0.740416,1.59209
26,23606,h,0,0,2,1.02584,1.73967
27,23617,a,0,1,3,0.849968,1.94744
28,23633,a,1,2,2,1.06509,0.654707
29,23623,h,1,2,2,1.77662,1.28789
30,23644,h,3,2,1,1.77344,1.25145
31,23662,h,3,3,1,3.96907,1.0861
32,23654,a,0,0,1,1.81257,0.879349
33,23670,a,3,2,1,2.32131,2.32336
