,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23378,a,0,2,3,0.960002,2.91934
1,23386,h,1,1,1,1.3445,1.62597
2,23389,a,0,1,3,0.487094,1.86713
3,23399,a,0,0,3,0.612432,1.24938
4,23415,h,0,0,1,1.61194,0.629577
5,23419,h,3,2,1,3.08782,0.649363
6,23425,a,3,1,0,1.52229,0.305015
7,23439,h,1,1,1,2.58377,1.34285
8,23451,a,1,0,0,1.96292,1.84471
9,23457,h,3,4,0,4.32919,1.21849
10,23465,a,1,0,0,0.707799,0.521851
11,23474,h,3,1,0,1.21972,0.723678
12,23485,a,3,3,0,2.53223,1.84299
13,23493,h,3,3,2,2.66019,3.02776
14,23505,a,1,0,0,1.61301,1.34889
15,23511,h,3,2,0,1.26773,0.876139
16,23519,a,0,0,2,0.539445,2.95792
17,23528,h,0,0,2,2.68223,1.80377
18,23534,a,3,2,0,1.17066,2.4207
19,23548,a,3,1,0,1.63838,0.711906
20,23558,h,3,3,1,1.91964,1.66695
21,23565,a,1,1,1,1.45983,1.04087
22,23572,h,0,2,3,2.863,2.33037
23,23581,a,3,3,0,3.35268,2.13225
24,23593,h,3,1,0,0.751467,0.522507
25,23601,h,0,1,3,1.36305,1.80693
26,23608,a,0,1,2,0.741746,1.60249
27,23619,h,1,1,1,1.03136,1.54783
28,23631,a,0,1,2,1.90927,0.802713
29,23637,h,3,1,0,2.80705,0.617299
30,23644,a,0,1,2,1.25145,1.77344
31,23655,h,3,2,0,2.30235,0.459806
32,23661,a,1,1,1,0.410537,2.1522
33,23669,h,1,2,2,5.38555,1.11518
