,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23373,h,3,2,1,1.16184,2.05387
1,23382,a,0,0,3,0.552621,1.30947
2,23390,h,3,2,0,2.84995,0.308716
3,23402,a,0,0,2,0.158524,2.28809
4,23408,h,1,2,2,2.27232,1.03603
5,23422,a,3,1,0,0.456135,1.03805
6,23425,h,0,0,1,0.305015,1.52229
7,23434,h,0,1,2,0.944783,2.24185
8,23443,a,0,0,3,0.224242,2.51872
9,23452,a,1,1,1,1.02122,1.11025
10,23462,h,1,0,0,1.55966,1.05162
11,23480,h,1,1,1,1.18208,1.36665
12,23492,a,0,1,2,1.82995,1.93212
13,23478,a,1,1,1,1.26839,0.993441
14,23498,h,3,2,1,1.50877,1.62211
15,23508,a,3,2,1,1.76122,1.17121
16,23516,h,3,2,1,0.805349,0.882407
17,23525,a,1,1,1,1.14984,1.56944
18,23539,a,1,1,1,1.31652,1.53045
19,23542,h,0,1,2,2.57864,1.90654
20,23558,a,0,1,3,1.66695,1.91964
21,23560,h,0,1,3,1.71908,2.13729
22,23577,h,0,0,3,0.147244,1.75632
23,23585,a,1,2,2,1.61588,1.55397
24,23588,h,0,0,1,0.268122,1.32837
25,23602,a,3,3,1,1.88754,0.709166
26,23605,h,3,2,0,2.45769,0.913264
27,23615,a,1,0,0,0.582127,0.825103
28,23625,h,3,3,1,2.30507,0.739073
29,23634,a,0,0,1,0.948728,1.26308
30,23642,h,0,1,3,1.04231,1.89803
31,23656,a,0,1,3,0.631836,2.56306
32,23660,h,3,2,1,1.38725,0.896939
33,23671,a,0,1,2,1.12544,3.26691
