,id,side,result,goals_for,goals_against,xG_for,xG_against
0,23377,a,1,1,1,1.53437,1.12141
1,23383,h,3,2,0,3.239,1.27164
2,23393,a,0,1,4,1.45127,1.745
3,23400,h,3,1,0,1.33906,0.793407
4,23409,a,1,2,2,1.60903,0.427673
5,23418,h,0,1,2,1.41766,1.21818
6,23433,a,3,2,0,1.38688,1.05835
7,23439,a,1,1,1,1.34285,2.58377
8,23447,h,3,1,0,2.19168,0.625269
9,23454,h,3,2,0,0.667633,0.901743
10,23464,a,1,0,0,0.326226,0.751791
11,23471,h,1,1,1,2.6899,0.41683
12,23483,a,3,2,0,1.7068,1.71151
13,23491,h,3,2,0,3.04386,1.85842
14,23503,a,1,0,0,0.635418,1.1121
15,23510,h,1,1,1,1.90778,1.39323
16,23516,a,0,1,2,0.882407,0.805349
17,23527,h,3,3,0,3.05553,0.122714
18,23541,a,1,0,0,0.622726,1.37722
19,23545,h,3,4,0,2.44237,0.81129
20,23551,a,0,1,3,1.48271,2.43098
21,23563,h,3,3,0,4.23306,0.29674
22,23576,a,0,1,3,0.599376,1.95824
23,23583,a,3,1,0,1.08259,0.533658
24,23591,h,1,2,2,2.4764,1.21123
25,23604,a,1,1,1,0.845861,1.4278
26,23608,h,3,2,1,1.60249,0.741746
27,23617,h,3,3,1,1.94744,0.849968
28,23634,h,3,1,0,1.26308,0.948728
29,23626,a,0,0,1,1.28227,2.21532
30,23648,a,3,2,1,0.882087,1.28183
31,23652,h,0,3,4,1.12451,2.42982
32,23665,a,3,2,1,1.40896,0.810391
33,23673,h,1,2,2,1.59935,1.32909
