,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13990,h,3,4,1,3.97148,0.215658
1,14191,a,1,0,0,1.79726,0.231132
2,14201,a,0,1,2,2.17049,1.75168
3,14204,h,1,0,0,1.62529,0.714832
4,14222,a,1,1,1,0.818784,0.299841
5,15815,h,1,1,1,3.14327,0.376941
6,15825,a,3,3,2,4.16498,1.92587
7,15827,h,3,4,1,3.43243,1.89348
8,15844,a,1,1,1,0.421049,0.444747
9,15855,h,3,2,1,3.30537,1.46951
10,15865,a,3,1,0,1.12013,0.948811
11,15872,h,3,3,0,1.96635,0.334614
12,15880,a,3,3,1,1.81122,1.2421
13,15895,a,3,1,0,0.833608,0.310118
14,15900,h,1,2,2,3.29974,1.28136
15,15912,a,3,4,1,3.1134,0.761993
16,15921,h,3,3,0,3.9821,1.10394
17,15928,h,3,3,2,1.82314,0.947234
18,15945,a,1,2,2,1.11618,1.14894
19,15950,h,0,0,1,1.6386,1.4255
20,15965,a,3,5,0,2.19868,0.22255
21,15970,h,3,2,1,1.30049,0.73143
22,15977,a,3,1,0,2.26364,0.998017
23,15994,h,3,3,0,1.59649,0.242033
24,16000,h,0,1,2,3.94358,1.75721
25,16006,a,3,3,2,3.47483,1.46003
26,16025,a,1,1,1,0.581809,1.35641
27,16029,h,3,1,0,1.94262,0.591174
28,16043,a,1,1,1,1.53476,0.734344
29,16055,h,0,2,4,0.613014,1.6505
30,16060,a,1,1,1,2.10812,0.672298
31,16068,h,3,3,0,2.84942,1.02157
32,16079,a,3,2,1,1.81278,1.21944
33,16087,h,0,2,3,0.945519,1.87462
34,16101,a,3,3,2,0.840692,2.11913
35,16108,h,3,4,1,4.64266,0.61204
36,16124,a,3,5,2,2.84141,0.854315
37,16129,h,0,2,3,1.32809,1.47366
