,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13994,a,0,1,2,0.491784,1.78715
1,14192,h,3,3,1,1.69934,0.376694
2,14201,h,3,2,1,1.75168,2.17049
3,14210,h,3,4,1,1.94396,0.772287
4,14218,a,1,2,2,2.31217,1.60909
5,15809,h,0,0,1,0.686408,0.588829
6,15820,a,1,1,1,0.109095,1.80187
7,15829,h,0,0,4,0.13909,4.33321
8,15843,a,3,1,0,0.937369,0.484542
9,15848,a,3,2,0,1.59436,0.474622
10,15862,h,3,4,3,2.65546,3.39205
11,15868,a,3,1,0,1.47115,0.343499
12,15881,h,0,1,3,1.98123,2.12699
13,15887,a,3,3,2,1.61719,1.38862
14,15902,h,0,0,2,0.892487,1.63826
15,15906,a,1,2,2,0.522177,2.16892
16,15917,h,0,2,3,1.19046,1.70435
17,15929,a,0,1,3,1.17896,2.52375
18,15941,h,1,1,1,0.905512,1.31067
19,15952,h,0,2,3,0.55197,2.88799
20,15962,a,0,0,4,0.15807,4.90921
21,15972,h,0,1,2,1.03811,1.07049
22,15979,a,1,1,1,1.02749,0.902049
23,15986,h,3,4,2,5.60551,1.31726
24,16000,a,3,2,1,1.75721,3.94358
25,16009,h,3,2,1,2.86812,1.42102
26,16023,a,1,0,0,0.322556,0.338427
27,16031,h,1,1,1,0.6465,2.0525
28,16045,a,1,1,1,1.56372,1.83162
29,16048,h,3,3,1,2.24117,1.39846
30,16058,a,1,1,1,1.75167,0.995445
31,16071,h,1,3,3,2.15762,1.94159
32,16082,a,1,1,1,0.914792,1.22671
33,16089,a,0,1,3,1.73033,2.37673
34,16102,h,0,1,2,1.01968,2.26191
35,16115,a,3,3,2,0.716886,1.9728
36,16122,h,1,0,0,0.408081,1.96696
37,16131,a,3,2,1,1.70751,1.41119
