,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13982,a,1,2,2,1.83257,2.67622
1,13993,h,0,0,1,0.206627,0.906784
2,14197,a,0,0,1,0.324767,2.14867
3,14209,a,0,1,2,1.18244,1.71276
4,14223,h,0,0,2,0.208814,3.93633
5,15814,a,1,2,2,1.0506,2.09357
6,15823,h,0,1,3,0.273331,2.81036
7,15829,a,3,4,0,4.33321,0.13909
8,15841,h,3,2,1,0.911301,1.42258
9,15853,a,1,4,4,1.02999,2.04125
10,15864,h,0,0,1,1.05404,0.955282
11,15872,a,0,0,3,0.334614,1.96635
12,15884,h,1,0,0,0.511453,0.570809
13,15886,a,0,1,2,0.555087,2.97358
14,15905,h,3,3,2,1.74124,2.08259
15,15909,a,1,1,1,0.363146,1.50569
16,15919,a,3,3,1,1.30331,1.2121
17,15932,h,1,0,0,0.878332,0.125669
18,15944,h,3,3,1,1.70535,1.28905
19,15948,a,0,1,2,0.265034,1.37991
20,15963,h,3,1,0,1.18806,1.01943
21,15975,a,3,1,0,1.31697,0.995057
22,15982,h,1,0,0,0.556903,0.251964
23,15993,a,0,0,1,0.779858,1.11747
24,16004,h,1,1,1,0.679141,3.15679
25,16014,a,1,1,1,0.35467,1.97702
26,16023,h,1,0,0,0.338427,0.322556
27,16032,a,3,2,1,0.618533,1.42636
28,16043,h,1,1,1,0.734344,1.53476
29,16051,a,3,1,0,1.34244,0.792069
30,16057,h,1,2,2,1.03401,2.06496
31,16072,a,1,0,0,0.451514,0.515644
32,16076,h,1,0,0,0.731927,0.838419
33,16090,h,0,1,3,0.704618,2.37375
34,16103,a,1,2,2,0.651471,2.42284
35,16112,h,0,0,1,0.432365,1.05896
36,16125,a,0,0,4,0.051654,4.73633
37,16132,h,0,1,2,1.19819,1.23805
