,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13984,h,3,2,1,0.180464,3.03614
1,13996,a,3,2,0,1.20894,0.227899
2,14192,a,0,1,3,0.376694,1.69934
3,14207,h,0,0,3,0.930504,3.32755
4,14217,a,1,0,0,0.645309,1.17944
5,15808,h,3,2,1,1.9654,1.13528
6,15824,a,3,3,1,2.52438,0.714171
7,15830,h,1,1,1,0.866315,0.890546
8,15836,a,3,3,0,2.78036,0.395203
9,15849,h,0,1,2,0.782745,1.87829
10,15873,h,0,1,3,2.40463,0.980084
11,15884,a,1,0,0,0.570809,0.511453
12,15892,h,0,0,1,0.791546,1.2598
13,15903,a,3,2,0,1.97897,0.994031
14,15912,h,0,1,4,0.761993,3.1134
15,15916,h,1,2,2,0.656687,2.13449
16,15935,a,0,0,2,1.37393,1.13297
17,15939,a,1,1,1,1.48081,1.25558
18,15954,h,0,0,3,0.469882,3.61303
19,15958,a,3,1,0,0.547266,1.18896
20,15974,h,0,0,1,0.435831,1.58746
21,15980,a,0,1,2,0.426701,2.7347
22,15988,h,3,3,0,1.30901,0.620413
23,16003,a,0,1,2,1.0503,2.47313
24,15860,a,0,2,3,1.2083,0.648327
25,16011,h,0,1,2,1.04755,1.43338
26,16024,a,3,2,1,1.6621,0.752041
27,16033,h,3,2,1,1.50673,2.37864
28,16041,a,1,1,1,0.511554,2.3105
29,16046,h,3,3,0,2.7496,0.30434
30,16064,a,3,2,1,2.37312,1.36882
31,16072,h,1,0,0,0.515644,0.451514
32,16083,a,0,0,2,0.718471,1.41735
33,16089,h,3,3,1,2.37673,1.73033
34,16098,a,0,0,2,0,0.684625
35,16111,h,3,3,2,2.95697,1.02622
36,16123,h,0,0,2,0.74817,2.26561
37,16129,a,3,3,2,1.47366,1.32809
