,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13980,h,3,3,1,3.07214,0.326826
1,13995,a,0,0,2,0.2149,1.39361
2,14195,h,0,2,3,0.919743,1.98746
3,14211,a,0,2,3,1.49951,1.21203
4,14222,h,1,1,1,0.299841,0.818784
5,15810,a,0,1,3,0.853711,1.60054
6,15823,a,3,3,1,2.81036,0.273331
7,15835,h,0,0,1,0.846635,0.880426
8,15837,a,1,0,0,1.14876,0.377123
9,15854,h,0,0,2,1.77629,1.46578
10,15859,a,0,0,4,0.462287,3.37221
11,15868,h,0,0,1,0.343499,1.47115
12,15876,a,0,0,2,0.33512,1.91353
13,15889,h,3,3,0,2.82061,0.562896
14,15904,a,0,0,2,1.30249,2.80047
15,15908,h,0,0,3,1.0355,1.00048
16,15916,a,1,2,2,2.13449,0.656687
17,15927,h,0,2,5,0.61232,2.81772
18,15936,a,0,1,2,1.06734,1.61234
19,15949,h,3,3,2,0.895978,1.6704
20,15969,h,3,3,2,1.56057,2.64181
21,15983,a,1,1,1,0.620552,1.03454
22,15993,h,3,1,0,1.11747,0.779858
23,16002,a,1,2,2,1.43939,1.93864
24,16008,h,0,1,4,0.231568,1.04668
25,15961,a,0,0,1,0.3945,0.914735
26,16020,h,3,2,1,0.858628,1.01869
27,16031,a,1,1,1,2.0525,0.6465
28,16041,h,1,1,1,2.3105,0.511554
29,16047,a,1,1,1,0.85463,1.39056
30,16061,h,3,1,0,1.76108,0.231613
31,16067,a,0,1,4,1.94788,3.35961
32,16081,a,0,2,3,1.47384,2.44334
33,16086,h,3,4,1,2.10336,0.690014
34,16099,h,3,2,0,2.41491,0.584175
35,16108,a,0,1,4,0.61204,4.64266
36,16119,h,3,2,1,1.42765,0.0661912
37,16135,a,1,1,1,0.521913,0.32396
