,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13989,a,0,0,1,0.344198,1.71747
1,14200,h,0,0,1,2.22184,0.502817
2,14202,h,3,1,0,2.42357,0.980849
3,14207,a,3,3,0,3.32755,0.930504
4,14223,a,3,2,0,3.93633,0.208814
5,15806,h,3,6,1,2.9145,0.943753
6,15822,a,3,4,0,4.12316,0.138218
7,15831,h,3,4,0,4.08894,1.49175
8,15839,a,3,3,0,2.72536,1.63127
9,15846,h,3,3,0,1.02539,0.855589
10,15861,a,0,2,3,2.01645,3.28236
11,15874,h,1,2,2,2.52961,1.13676
12,15881,a,3,3,1,2.12699,1.98123
13,15895,h,0,0,1,0.310118,0.833608
14,15904,h,3,2,0,2.80047,1.30249
15,15915,a,1,0,0,0.552443,0.394389
16,15924,h,3,4,0,3.11615,0.417249
17,15933,a,1,1,1,1.39496,1.29987
18,15943,h,3,3,0,2.91378,0.546939
19,15946,a,3,1,0,1.48664,0.937183
20,15962,h,3,4,0,4.90921,0.15807
21,15969,a,0,2,3,2.64181,1.56057
22,15981,h,3,3,0,1.69188,1.73501
23,15995,a,3,2,0,1.23049,0.426125
24,16003,h,3,2,1,2.47313,1.0503
25,16013,h,0,0,2,0.953831,1.05657
26,16018,a,3,4,0,2.12179,0.249652
27,16026,a,3,1,0,1.27822,0.80867
28,16044,h,0,1,2,0.882924,1.15766
29,16055,a,3,4,2,1.6505,0.613014
30,16056,h,0,0,1,1.05668,0.552797
31,16075,a,3,4,1,2.1849,0.945852
32,16077,h,3,3,2,2.04974,1.26569
33,16088,a,3,3,1,2.70678,0.649808
34,16104,h,3,2,1,1.37764,1.51498
35,16113,a,1,1,1,1.54538,0.946689
36,16125,h,3,4,0,4.73633,0.051654
37,16127,a,3,2,0,2.0167,0.574713
