,id,side,result,goals_for,goals_against,xG_for,xG_against
0,13985,a,0,0,4,0.468011,2.14597
1,13988,h,0,2,3,2.12594,1.32391
2,14196,a,3,2,0,2.19687,0.296281
3,14211,h,3,3,2,1.21203,1.49951
4,14219,a,0,2,3,2.36408,1.11753
5,15812,h,3,1,0,0.732353,1.53192
6,15821,a,0,1,3,0.839348,1.90561
7,15833,h,0,0,3,0.732823,1.29304
8,15842,a,0,1,2,1.03943,1.40289
9,15852,h,3,3,2,1.47256,2.97059
10,15857,h,3,4,1,1.06599,1.08804
11,15870,a,3,2,0,1.32303,0.704986
12,15877,a,0,0,1,0.170892,2.36548
13,15886,h,3,2,1,2.97358,0.555087
14,15900,a,1,2,2,1.28136,3.29974
15,15906,h,1,2,2,2.16892,0.522177
16,15920,a,0,1,2,1.17648,2.02607
17,15935,h,3,2,0,1.13297,1.37393
18,15943,a,0,0,3,0.546939,2.91378
19,15947,h,0,1,2,1.94951,1.4995
20,15963,a,0,0,1,1.01943,1.18806
21,15968,h,0,2,4,1.8688,1.50555
22,15985,a,1,2,2,0.710748,0.610074
23,15991,h,3,2,1,2.03597,0.635508
24,15999,a,1,0,0,0.0883755,0.62514
25,16006,h,0,2,3,1.46003,3.47483
26,16021,a,0,0,2,0.429681,2.19231
27,16027,h,3,3,1,1.56287,0.716104
28,16040,a,0,1,3,0.409173,1.72148
29,16052,h,1,0,0,0.480151,0.757882
30,16061,a,0,0,1,0.231613,1.76108
31,16066,h,1,1,1,1.98561,0.804029
32,16084,h,1,1,1,0.391745,1.06491
33,16092,a,3,2,1,0.920463,1.12226
34,16096,h,0,1,4,1.63517,2.61836
35,16111,a,0,2,3,1.02622,2.95697
36,16122,a,1,0,0,1.96696,0.408081
37,16127,h,0,0,2,0.574713,2.0167
