,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22279,a,3,1,0,1.58144,2.59001
1,22287,h,0,0,3,0.399899,3.46888
2,22297,a,1,2,2,0.849817,3.23088
3,21927,a,0,1,5,1.46427,2.00152
4,21939,h,3,1,0,1.75704,1.45705
5,21948,a,1,0,0,0.542678,0.37236
6,21964,h,0,0,2,0.889383,1.98461
7,21970,h,3,3,1,2.26612,0.251809
8,21984,a,0,0,2,0.745838,1.63523
9,21988,a,1,1,1,0.552523,1.31996
10,21998,h,0,0,1,1.18241,0.697095
11,22007,a,0,1,3,0.648745,2.86039
12,22018,h,3,3,2,2.49057,1.57875
13,22030,a,0,3,4,1.51005,2.72831
14,22038,h,3,5,0,3.09427,0.218659
15,22049,h,3,5,0,2.1884,0.983
16,22062,a,0,0,3,0.471042,4.27933
17,22067,h,0,0,2,1.38096,0.41714
18,22075,a,0,0,3,0.324365,2.07911
19,22087,h,3,2,1,1.52829,1.6591
20,22097,a,0,0,1,0.697847,2.0456
21,22106,h,1,0,0,2.37499,2.83317
22,22119,a,1,2,2,1.28806,1.00428
23,22127,h,3,3,1,1.7456,2.60612
24,22138,h,0,1,2,1.41796,1.57297
25,22152,a,3,2,1,1.1385,1.96036
26,22158,h,3,3,0,1.37604,1.15198
27,22174,a,0,1,2,2.94155,1.29589
28,22180,h,3,3,0,2.47234,2.14564
29,22193,a,1,3,3,1.10254,1.78824
30,22198,a,0,1,3,1.04304,1.94619
31,22209,h,0,0,1,0.834564,1.18012
32,22224,a,3,2,0,3.61413,1.45307
33,22229,h,0,1,3,0.83885,1.02445
34,22238,h,1,1,1,1.39418,1.05387
35,22246,a,1,0,0,1.45579,0.809379
36,22258,h,0,0,4,0.0886245,3.15218
37,22272,a,3,4,2,1.11598,2.06743
