,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22283,h,1,1,1,1.93258,1.29994
1,22293,a,0,1,3,1.60916,1.71234
2,22295,h,3,3,0,3.41419,0.465741
3,21930,h,0,0,1,2.28442,1.1505
4,21942,a,1,0,0,1.39677,1.32515
5,21947,h,0,0,1,1.19716,1.13479
6,21964,a,3,2,0,1.98461,0.889383
7,21967,a,3,4,1,1.97566,0.956642
8,21978,h,1,2,2,1.71838,1.05791
9,21989,h,0,0,2,1.71801,2.48137
10,22004,a,3,4,1,4.05865,0.959108
11,22009,h,1,4,4,3.47238,3.19324
12,22021,a,0,1,4,0.968061,2.15227
13,22029,h,3,3,2,1.66304,0.855058
14,22044,a,0,1,2,2.3512,4.03949
15,22048,a,0,0,2,0.885512,1.11437
16,22059,h,3,2,0,3.27322,0.44014
17,22073,a,0,1,2,1.75447,1.74626
18,22080,h,3,2,1,2.73005,0.958077
19,22089,a,3,3,2,1.57463,2.64093
20,22097,h,3,1,0,2.0456,0.697847
21,22113,a,0,1,4,0.477972,3.6627
22,22120,h,0,2,4,2.35967,2.48996
23,22126,a,3,3,1,1.26948,0.719516
24,22140,a,1,1,1,1.82903,2.77713
25,22155,a,1,2,2,2.1523,2.4732
26,22169,h,3,3,2,1.78315,0.568435
27,22188,h,1,2,2,4.46643,2.10422
28,22201,h,3,4,3,3.48048,1.56686
29,22212,a,1,2,2,0.521789,1.74265
30,22219,h,3,6,0,3.37093,1.21791
31,22175,a,0,0,5,1.60343,3.45858
32,22236,a,1,2,2,1.56401,0.612257
33,22149,h,3,2,0,2.22432,1.27064
34,22249,h,3,5,0,4.21838,0.893899
35,22261,a,3,3,2,2.41068,2.44569
36,22226,a,3,2,1,1.544,1.32423
37,22269,h,3,2,1,1.59771,2.002
