,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22283,a,1,1,1,1.29994,1.93258
1,22288,h,3,3,1,3.25448,1.3867
2,22304,a,3,2,1,0.856121,1.62037
3,21933,h,3,3,0,2.73138,0.615503
4,21935,a,3,3,1,2.82701,0.538833
5,21953,h,3,3,1,4.14262,1.53878
6,21962,a,0,1,2,1.12299,2.18823
7,21966,a,1,2,2,2.51029,2.23187
8,21979,h,3,2,0,2.28568,0.0937725
9,21991,h,3,3,0,2.70428,0.642014
10,21999,a,1,1,1,3.03925,1.3411
11,22011,h,3,3,0,1.56004,1.44954
12,22020,a,1,1,1,0.766278,1.79622
13,22030,h,3,4,3,2.72831,1.51005
14,22040,a,3,2,0,1.80116,0.834172
15,22047,a,3,2,1,1.3708,1.79152
16,22060,h,1,0,0,1.97111,0.632715
17,22068,h,1,1,1,0.982901,0.851681
18,22079,a,3,2,0,1.68451,0.972389
19,22088,h,3,4,2,6.67151,0.910974
20,22102,a,3,4,0,1.53344,0.834585
21,22113,h,3,4,1,3.6627,0.477972
22,22116,a,0,1,3,0.542052,2.8526
23,22128,h,3,3,1,3.14734,1.11123
24,22135,a,3,4,1,3.08952,1.69518
25,22151,h,3,4,1,3.70302,0.956512
26,22162,a,3,1,0,1.32259,0.971466
27,22171,h,1,1,1,2.25492,1.37289
28,22189,h,3,2,1,3.21149,0.43922
29,22203,h,3,3,1,2.51772,0.720948
30,22211,a,1,2,2,4.43457,0.814509
31,22220,h,0,0,1,3.04497,2.12879
32,22229,a,3,3,1,1.02445,0.83885
33,22179,a,0,0,2,1.87155,1.89111
34,22243,a,1,2,2,2.29298,0.794025
35,22251,h,3,4,2,3.26222,1.17205
36,22256,a,1,3,3,1.89968,2.71655
37,22271,h,3,2,0,5.65937,0.731254
