,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22279,h,0,0,1,2.59001,1.58144
1,22292,a,0,0,4,0.721465,3.24336
2,22299,h,0,0,1,1.89792,1.40228
3,21926,a,1,2,2,2.73871,1.575
4,21941,h,0,0,1,0.28317,0.802605
5,21949,a,3,3,1,2.51497,1.57402
6,21956,h,0,1,2,3.65377,1.5102
7,21969,h,3,3,0,3.16482,0.981732
8,21979,a,0,0,2,0.0937725,2.28568
9,21993,a,3,1,0,0.733813,0.618578
10,21997,h,1,1,1,0.617607,0.442489
11,22010,a,3,3,2,1.7904,1.89194
12,22017,h,0,0,3,2.49764,2.07334
13,22033,a,3,1,0,0.623789,0.673085
14,22037,h,3,3,0,2.95393,1.29564
15,22048,h,3,2,0,1.11437,0.885512
16,22058,a,3,2,0,2.22305,0.811435
17,22071,a,0,1,2,1.98385,1.57527
18,22081,h,0,1,3,1.23529,2.28321
19,22094,a,0,0,3,0.519641,2.64477
20,22098,h,1,0,0,1.03664,1.3435
21,22106,a,1,0,0,2.83317,2.37499
22,22121,h,1,2,2,3.25881,0.922371
23,22130,a,0,0,2,0.192072,1.58971
24,22137,h,1,1,1,2.44588,0.734685
25,22148,a,1,1,1,0.286655,1.6538
26,22157,h,0,1,3,3.12075,2.17948
27,22172,a,0,0,2,1.8214,2.9016
28,22185,a,0,1,2,0.93378,1.39268
29,22202,a,1,1,1,1.69834,2.65009
30,22208,h,3,1,0,0.659844,0.34699
31,22219,a,0,0,6,1.21791,3.37093
32,22228,h,3,2,0,0.473233,1.18916
33,22179,h,3,2,0,1.89111,1.87155
34,22237,h,3,1,0,1.21399,0.956356
35,22252,a,1,1,1,1.22959,0.950391
36,22257,h,3,1,0,1.82411,0.465523
37,22265,a,0,1,2,0.664904,3.2117
