,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22277,a,1,1,1,1.4834,1.51025
1,22293,h,3,3,1,1.71234,1.60916
2,22301,a,3,3,1,2.9527,1.3743
3,21925,a,3,2,1,1.22528,2.02244
4,21937,h,0,1,3,0.895632,4.15046
5,21953,a,0,1,3,1.53878,4.14262
6,21960,h,3,2,0,3.19753,0.911997
7,21973,h,1,2,2,0.931345,1.97865
8,21976,a,0,1,4,0.659622,2.34143
9,21993,h,0,0,1,0.618578,0.733813
10,21995,a,0,2,3,1.75505,1.82944
11,22013,h,3,3,2,2.06402,1.42128
12,22016,a,3,2,1,1.36963,1.44228
13,22034,h,1,1,1,1.1466,0.987682
14,22041,a,3,2,1,1.7409,1.61268
15,22049,a,0,0,5,0.983,2.1884
16,22064,h,3,3,0,1.03828,0.556206
17,22072,h,3,2,0,1.51468,0.730496
18,22076,a,3,2,0,1.59711,2.7884
19,22093,h,1,0,0,0.9831,2.1552
20,22101,a,1,2,2,2.4241,2.61362
21,22110,h,1,1,1,1.3128,1.13487
22,22122,a,0,0,3,1.1807,0.96721
23,22133,h,0,0,6,0.191065,3.99893
24,22142,a,0,0,2,0.520016,2.66942
25,22153,h,3,4,2,2.06873,1.33683
26,22157,a,3,3,1,2.17948,3.12075
27,22173,h,1,2,2,1.87414,0.88131
28,22183,h,1,1,1,1.32829,0.911274
29,22191,a,0,3,4,0.994584,3.80922
30,22199,h,1,1,1,1.47017,1.39423
31,22214,a,3,2,1,1.14133,1.78341
32,22224,h,0,0,2,1.45307,3.61413
33,22227,a,0,2,5,1.34536,3.7185
34,22243,h,1,2,2,0.794025,2.29298
35,22249,a,0,0,5,0.893899,4.21838
36,22263,h,3,3,1,3.71009,0.640456
37,22273,a,0,1,3,0.240159,2.31504
