,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22280,a,3,1,0,2.27616,0.422704
1,22294,h,0,0,1,1.06916,2.20593
2,22298,a,1,1,1,1.06061,0.948011
3,21932,h,3,3,2,2.32935,1.13911
4,21938,a,0,1,3,1.11696,2.31518
5,21948,h,1,0,0,0.37236,0.542678
6,21957,a,3,1,0,1.19015,1.55408
7,21968,h,1,0,0,0.982452,1.22105
8,21981,a,0,0,4,1.08795,3.73336
9,21990,h,0,1,2,0.561834,0.989103
10,21996,a,3,2,0,1.43653,1.4998
11,22010,h,0,2,3,1.89194,1.7904
12,22019,a,0,1,2,1.83546,0.996153
13,22034,a,1,1,1,0.987682,1.1466
14,22043,h,0,0,2,1.26441,1.79997
15,22047,h,0,1,2,1.79152,1.3708
16,22061,a,1,2,2,1.64977,2.41646
17,22066,h,1,1,1,1.65409,1.33653
18,22080,a,0,1,2,0.958077,2.73005
19,22086,h,3,3,1,1.61057,1.28731
20,22103,a,0,0,5,0.288083,3.52167
21,22112,h,3,3,2,1.1601,0.768467
22,22118,a,0,1,4,0.241137,1.92591
23,22126,h,0,1,3,0.719516,1.26948
24,22137,a,1,1,1,0.734685,2.44588
25,22150,h,3,3,0,2.41612,0.0760216
26,22164,a,0,1,3,0.277887,2.6625
27,22170,h,1,1,1,3.25103,1.08531
28,22192,a,1,1,1,0.900972,0.784652
29,22195,a,0,0,1,0.174389,1.30969
30,22207,h,0,2,4,1.49472,2.26381
31,22220,a,3,1,0,2.12879,3.04497
32,22227,h,3,5,2,3.7185,1.34536
33,22178,h,3,2,0,1.43661,0.55129
34,22238,a,1,1,1,1.05387,1.39418
35,22250,h,3,4,0,2.0656,0.341417
36,22264,a,3,3,1,2.51452,1.1561
37,22270,h,3,5,0,2.23189,0.598846
