,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22280,h,0,0,1,0.422704,2.27616
1,22285,a,0,1,2,0.551038,1.37181
2,22303,h,0,1,2,0.762232,3.84804
3,21926,h,1,2,2,1.575,2.73871
4,21936,a,0,1,2,0.790655,2.15909
5,21954,h,0,0,8,0.579392,5.1082
6,21960,a,0,0,2,0.911997,3.19753
7,21970,a,0,1,3,0.251809,2.26612
8,21983,h,0,1,2,1.41074,1.46187
9,21986,a,0,0,5,0.0281554,3.03496
10,22003,h,3,2,1,1.10165,1.14803
11,22008,a,1,1,1,0.84434,1.08601
12,22023,h,0,1,3,0.816227,3.13975
13,22028,a,0,0,5,0.618131,2.60469
14,22040,h,0,0,2,0.834172,1.80116
15,22052,h,3,1,0,0.841976,0.644638
16,22059,a,0,0,2,0.44014,3.27322
17,22065,a,1,1,1,0.646159,1.21861
18,22084,h,0,2,3,3.61788,0.715575
19,22090,a,0,0,2,0.263211,2.24229
20,22101,h,1,2,2,2.61362,2.4241
21,22112,a,0,2,3,0.768467,1.1601
22,22124,h,0,0,5,1.52784,2.99015
23,22129,a,3,3,1,1.98283,1.76215
24,22143,h,0,0,5,0.586214,3.35549
25,22154,a,0,0,1,0.654342,1.21618
26,22163,h,0,0,6,0.201374,2.47294
27,22165,a,1,2,2,1.91752,3.92657
28,22193,h,1,3,3,1.78824,1.10254
29,22203,a,0,1,3,0.720948,2.51772
30,22212,h,1,2,2,1.74265,0.521789
31,22217,a,0,0,2,0.834498,1.09071
32,22232,h,0,1,4,1.97816,2.42338
33,22182,a,0,2,4,1.20517,3.51311
34,22240,a,0,1,5,1.82408,2.93477
35,22254,h,0,1,3,2.48986,1.93818
36,22257,a,0,0,1,0.465523,1.82411
37,22274,h,0,0,3,0.697312,3.19675
