,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22275,h,0,0,3,0.311032,2.40074
1,22302,h,0,1,3,0.630605,2.83691
2,21929,h,0,2,5,1.66604,2.39785
3,21944,a,1,1,1,0.807651,0.705795
4,21950,h,0,0,1,0.935444,0.840273
5,21958,a,0,0,2,0.801849,3.08516
6,22289,a,3,2,1,0.920206,1.53058
7,21967,h,0,1,4,0.956642,1.97566
8,21977,a,0,0,3,0.693129,3.15685
9,21985,a,0,1,2,0.90255,1.10052
10,21996,h,0,0,2,1.4998,1.43653
11,22006,a,0,1,3,0.327706,2.63194
12,22016,h,0,1,2,1.44228,1.36963
13,22028,h,3,5,0,2.60469,0.618131
14,22042,a,0,0,1,0.781542,1.11886
15,22046,a,1,1,1,1.05162,2.96247
16,22058,h,0,0,2,0.811435,2.22305
17,22067,a,3,2,0,0.41714,1.38096
18,22079,h,0,0,2,0.972389,1.68451
19,22085,a,0,2,3,1.11923,2.92587
20,22096,h,1,1,1,1.52023,0.965167
21,22114,a,0,1,3,1.49114,1.84756
22,22119,h,1,2,2,1.00428,1.28806
23,22128,a,0,1,3,1.11123,3.14734
24,22136,h,0,0,5,0.335143,2.20575
25,22150,a,0,0,3,0.0760216,2.41612
26,22156,h,0,0,2,1.60461,1.43616
27,22173,a,1,2,2,0.88131,1.87414
28,22177,h,3,2,1,2.69776,1.25123
29,22188,a,1,2,2,2.10422,4.46643
30,22197,h,1,1,1,1.12581,1.01021
31,22208,a,0,0,1,0.34699,0.659844
32,22218,h,1,1,1,1.8522,0.889445
33,22232,a,3,4,1,2.42338,1.97816
34,22239,a,1,1,1,1.89591,3.06197
35,22248,h,0,1,4,1.28632,4.25643
36,22262,a,0,1,2,0.950331,3.00238
37,22268,h,0,1,2,1.08222,1.57962
