,id,side,result,goals_for,goals_against,xG_for,xG_against
0,22275,a,3,3,0,2.40074,0.311032
1,22291,h,3,1,0,1.22528,0.257154
2,22303,a,3,2,1,3.84804,0.762232
3,21927,h,3,5,1,2.00152,1.46427
4,21937,a,3,3,1,4.15046,0.895632
5,21946,h,3,2,0,1.33984,0.729109
6,21961,a,0,1,2,0.98075,0.673985
7,21965,a,0,0,1,0.858071,0.386558
8,21980,h,3,2,1,0.962509,0.963733
9,21992,a,3,3,0,4.54595,0.714628
10,22000,h,3,6,1,2.39949,0.643127
11,22009,a,1,4,4,3.19324,3.47238
12,22020,h,1,1,1,1.79622,0.766278
13,22031,h,1,3,3,2.90729,0.433077
14,22035,a,0,0,1,1.00198,2.1922
15,22050,a,3,2,1,2.23353,0.689037
16,22061,h,1,2,2,2.41646,1.64977
17,22081,a,3,3,1,2.28321,1.23529
18,22090,h,3,2,0,2.24229,0.263211
19,22100,a,3,3,2,2.55452,1.23638
20,22114,h,3,3,1,1.84756,1.49114
21,22117,a,3,3,1,2.10785,0.865741
22,22130,h,3,2,0,1.58971,0.192072
23,22140,h,1,1,1,2.77713,1.82903
24,22074,h,3,1,0,2.53766,0.503799
25,22145,a,3,1,0,1.79636,0.925889
26,22160,h,3,3,1,2.64173,0.153764
27,22171,a,1,1,1,1.37289,2.25492
28,22190,h,1,0,0,1.22009,0.511402
29,22204,h,3,4,1,3.87704,1.18643
30,22207,a,3,4,2,2.26381,1.49472
31,22221,h,3,5,1,4.64245,0.809775
32,22176,a,3,4,0,1.90507,0.572021
33,22242,a,3,2,0,0.932063,2.17312
34,22253,h,3,5,1,4.52542,0.396887
35,22258,a,3,4,0,3.15218,0.0886245
36,22233,a,3,2,0,2.70331,1.84285
37,22273,h,3,3,1,2.31504,0.240159
