,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14137,a,0,0,2,0.483337,0.545144
1,14158,a,3,2,1,0.505645,0.325316
2,14164,h,0,0,1,0.545027,0.263675
3,14815,a,0,0,1,0.487749,0.520642
4,14826,h,3,2,0,2.07013,0.281482
5,14840,a,0,0,1,0.5791,0.989319
6,14846,h,3,2,1,1.32876,1.15091
7,14863,a,0,1,2,1.57936,2.28498
8,14866,h,3,4,0,2.75202,0.385631
9,14878,a,1,1,1,0.277502,0.536725
10,14892,h,0,0,2,0.454057,1.20044
11,14895,a,1,2,2,1.73307,2.17259
12,14906,a,0,1,3,0.728304,2.58032
13,14907,h,3,2,0,1.51945,0.182818
14,14923,a,1,1,1,0.910796,1.32193
15,14927,h,0,0,1,0.172341,1.84296
16,14938,h,3,1,0,1.38777,0.137448
17,14947,h,0,2,3,0.638117,1.39939
18,14969,h,3,5,1,1.87633,1.29166
19,14978,a,0,1,2,0.275356,2.53148
20,14989,h,1,1,1,1.34704,0.841344
21,15002,a,3,4,0,2.36113,0.567254
22,15008,h,1,1,1,2.32222,0.0679965
23,15024,a,1,1,1,1.99686,1.05928
24,15028,h,3,2,1,1.28132,1.45524
25,14948,a,0,1,2,0.701495,1.53875
26,15040,a,1,0,0,0.725139,1.18876
27,15048,h,1,1,1,1.72731,0.532399
28,15065,a,1,1,1,0.990446,0.724498
29,15068,h,1,0,0,1.81094,0.448906
30,15081,a,1,0,0,0.845575,0.244787
31,15088,h,3,2,1,1.42809,0.745334
32,15099,h,1,2,2,1.73076,0.640604
33,15108,a,3,1,0,0.6882,0.792995
34,15119,h,1,2,2,1.39303,1.55726
35,15132,a,0,0,1,0.401551,1.56368
36,15139,h,0,0,1,0.705495,1.21866
37,15157,a,0,0,2,0.303264,1.33082
