,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14140,a,1,1,1,0.31178,0.858211
1,14152,h,1,0,0,0.718119,0.769069
2,14163,a,3,3,0,3.3738,1.23661
3,14170,h,0,0,1,0.589249,0.836796
4,14821,h,3,3,0,2.19684,0.315862
5,14827,a,3,3,0,1.58336,0.304528
6,14841,h,3,4,1,1.79773,0.591473
7,14848,a,3,4,1,2.27628,2.12312
8,14860,h,3,2,0,3.72416,0.780649
9,14869,a,3,1,0,1.90588,0.0824748
10,14881,h,1,1,1,1.91705,1.10165
11,14891,a,1,0,0,1.39953,0.249462
12,14904,h,1,1,1,1.33912,1.55401
13,14905,a,0,1,2,1.82452,2.58133
14,14914,a,0,1,2,2.1027,1.52776
15,14926,h,0,0,2,0.230082,0.546595
16,14927,a,3,1,0,1.84296,0.172341
17,14944,h,1,1,1,0.78536,0.609915
18,14955,a,0,2,3,1.05731,2.9243
19,14970,h,1,2,2,2.24597,0.638534
20,14987,a,1,1,1,1.16681,0.232475
21,14995,h,3,4,1,4.7946,0.354151
22,15001,a,3,1,0,1.03317,0.263007
23,15014,h,3,4,0,2.50353,0.307378
24,15025,a,1,1,1,1.21953,1.98534
25,15034,h,3,1,0,4.95179,0.186229
26,15043,a,0,0,1,0.306083,0.331961
27,15054,h,0,1,6,0.917148,3.3338
28,15065,h,1,1,1,0.724498,0.990446
29,15075,a,1,2,2,1.13047,2.34115
30,15107,h,0,1,2,0.292775,3.65426
31,15086,h,3,2,1,2.19014,0.504303
32,15090,a,3,1,0,0.706358,0.729653
33,15116,a,0,0,1,0.298366,0.446278
34,15125,h,3,2,0,2.39443,0.0778732
35,15128,a,0,1,2,1.53283,1.7908
36,15145,h,3,4,1,1.67996,1.04641
37,15153,a,3,1,0,2.08092,0.41494
