,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14138,a,3,2,0,0.633286,0.600934
1,14145,a,0,0,1,0.486466,0.702715
2,14160,h,0,1,3,0.724471,2.99435
3,14820,h,3,2,0,1.12188,0.360866
4,14829,a,1,0,0,1.2646,0.371361
5,14840,h,3,1,0,0.989319,0.5791
6,14851,h,0,1,3,1.42768,3.06286
7,14861,a,0,0,1,0.499107,1.151
8,14872,h,1,1,1,0.878778,0.807899
9,14875,a,0,0,4,1.56118,3.91416
10,14888,h,0,0,2,0.366687,1.52162
11,14896,a,0,2,3,1.33403,1.87748
12,14915,h,0,1,3,0.925068,2.79417
13,14922,a,1,2,2,1.69506,1.25398
14,14936,h,1,1,1,0.318257,1.35028
15,14944,a,1,1,1,0.609915,0.78536
16,14954,h,1,0,0,0.589148,0.42235
17,14958,a,0,0,2,0.624174,0.831007
18,14965,a,1,1,1,1.63527,0.439791
19,14977,h,3,3,1,1.88102,0.592689
20,14979,a,0,0,1,1.38521,1.9333
21,14994,h,3,2,1,2.62128,1.07628
22,15004,a,3,1,0,0.685142,1.73006
23,15013,h,0,0,2,0.457508,1.05344
24,15018,a,3,1,0,0.994243,0.483459
25,15033,h,0,0,2,0.756534,1.30761
26,15045,h,1,0,0,0.467892,0.891
27,15053,a,1,0,0,0.734886,0.89442
28,15063,h,1,0,0,0.198501,0.316201
29,15077,a,3,2,1,1.29078,1.60338
30,15106,h,3,2,0,0.531975,0.699627
31,15085,h,3,3,1,3.63596,1.20337
32,15089,a,0,1,2,1.41709,0.601898
33,15117,a,0,0,2,0.0721582,1.6256
34,15119,a,1,2,2,1.55726,1.39303
35,15134,h,3,3,2,2.14746,1.54692
36,15140,a,0,1,2,0.673558,2.97525
37,15153,h,0,0,1,0.41494,2.08092
