,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14144,h,3,4,2,1.72531,2.37179
1,14147,a,0,1,2,0.456643,2.33534
2,14161,h,1,1,1,0.306092,1.10618
3,14170,a,3,1,0,0.836796,0.589249
4,14822,h,0,0,2,0.475219,1.87508
5,14834,a,0,1,2,0.677588,1.59975
6,14844,a,0,1,2,1.23519,0.165573
7,14853,h,1,2,2,1.75934,2.35774
8,14862,h,3,4,1,2.34693,1.05824
9,14865,a,1,2,2,1.79824,1.82668
10,14882,h,0,0,1,0.181436,1.10533
11,14894,a,1,0,0,0.648196,1.09317
12,14895,h,1,2,2,2.17259,1.73307
13,14909,a,1,2,2,1.97181,3.2847
14,14925,h,0,0,1,0.559111,1.85011
15,14931,a,0,1,2,1.27314,2.23615
16,14945,h,1,1,1,0.942061,0.522228
17,14956,a,3,1,0,1.09369,0.562807
18,14965,h,1,1,1,0.439791,1.63527
19,14973,a,0,1,3,0.250249,2.05311
20,14985,h,3,1,0,3.00838,0.328905
21,14989,a,1,1,1,0.841344,1.34704
22,15005,a,0,0,2,0.0596554,0.862855
23,15015,h,3,2,0,1.16675,0.689216
24,15021,a,0,0,3,0.173822,0.895893
25,15035,h,3,2,1,1.75518,1.84626
26,15044,a,0,0,1,0.493596,0.853066
27,15055,h,3,2,1,1.4357,0.924202
28,15060,a,0,1,2,0.858442,1.02818
29,15075,h,1,2,2,2.34115,1.13047
30,15102,a,1,2,2,1.61735,0.62725
31,15085,a,0,1,3,1.20337,3.63596
32,15094,h,1,1,1,1.00912,0.893913
33,15109,h,0,2,3,1.41404,3.98456
34,15126,h,3,3,0,1.26443,0.754813
35,15135,a,0,0,1,0.343195,0.865705
36,15146,h,3,4,1,1.33301,2.68303
37,15151,a,1,0,0,0.421299,0.974788
