,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14138,h,0,0,2,0.600934,0.633286
1,14148,a,3,2,0,1.50522,0.223846
2,14159,h,0,1,3,1.0983,2.2102
3,14164,a,3,1,0,0.263675,0.545027
4,14818,h,1,1,1,1.09095,0.820558
5,14833,a,3,1,0,1.768,1.1359
6,14838,h,1,0,0,0.20914,0.752296
7,14849,a,3,2,0,0.932416,0.466935
8,14855,a,0,0,4,0.395983,2.62556
9,14869,h,0,0,1,0.0824748,1.90588
10,14884,a,1,1,1,0.678171,0.0867292
11,14885,h,3,2,1,2.61118,1.71026
12,14900,a,0,0,4,0.906249,1.51712
13,14912,h,0,0,2,0.356498,1.10435
14,14918,a,0,0,1,0.282205,0.342496
15,14932,h,1,0,0,0.786846,0.299749
16,14945,a,1,1,1,0.522228,0.942061
17,14950,h,3,3,1,2.59473,0.829834
18,14964,h,1,2,2,0.725743,2.00702
19,14971,a,0,0,3,1.16695,2.51675
20,14982,h,0,2,4,0.861261,1.79542
21,14995,a,0,1,4,0.354151,4.7946
22,15002,h,0,0,4,0.567254,2.36113
23,15010,a,1,1,1,1.32905,2.39005
24,15022,h,0,0,1,0.227972,0.596164
25,15031,h,3,1,0,1.6239,1.6003
26,15038,a,1,1,1,1.74684,1.48992
27,15057,a,0,1,2,0.90665,2.50648
28,15060,h,3,2,1,1.02818,0.858442
29,15072,a,3,1,0,0.640397,2.78378
30,15104,h,1,0,0,0.322965,0.436078
31,15082,h,0,0,3,1.31917,3.52537
32,15095,a,1,1,1,1.55697,3.23903
33,15115,a,3,1,0,1.60276,0.924434
34,15123,h,3,2,1,0.990604,0.43525
35,15134,a,0,2,3,1.54692,2.14746
36,15144,h,0,1,3,1.07259,2.83914
37,15152,a,1,2,2,0.424135,1.51266
