,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14139,h,0,0,1,1.17642,0.341233
1,14151,a,0,1,2,0.77021,2.45453
2,14154,h,1,0,0,0.867165,1.31111
3,14172,a,0,1,3,0.618672,2.65908
4,14815,h,3,1,0,0.520642,0.487749
5,14825,h,0,0,2,0.90822,0.902261
6,14843,a,3,2,0,2.3128,0.305213
7,14845,h,1,1,1,1.11324,2.07747
8,14859,a,1,1,1,1.01595,1.99148
9,14865,h,1,2,2,1.82668,1.79824
10,14880,a,3,2,1,2.35024,1.66068
11,14891,h,1,0,0,0.249462,1.39953
12,14902,a,0,0,1,0.171439,0.380766
13,14910,a,0,0,2,0.404844,1.62567
14,14917,h,3,2,1,1.88686,0.786669
15,14936,a,1,1,1,1.35028,0.318257
16,14937,h,0,1,2,0.154899,2.31899
17,14950,a,0,1,3,0.829834,2.59473
18,14960,h,0,1,2,1.40643,1.03209
19,14968,h,0,1,4,0.762571,1.42254
20,14981,a,1,0,0,0.20139,0.530765
21,14988,h,3,1,0,1.60639,0.0534012
22,14998,a,0,1,5,0.710997,2.86032
23,15014,a,0,0,4,0.307378,2.50353
24,15018,h,0,0,1,0.483459,0.994243
25,15030,a,0,2,3,0.798216,2.01921
26,15038,h,1,1,1,1.48992,1.74684
27,15049,a,0,0,1,1.1132,0.64656
28,15058,h,0,1,3,1.868,2.58943
29,15068,a,1,0,0,0.448906,1.81094
30,15098,h,3,1,0,0.316991,0.747867
31,15078,h,3,2,1,1.40963,1.45071
32,15094,a,1,1,1,0.893913,1.00912
33,15114,a,0,0,3,0.154274,1.64332
34,15118,h,1,2,2,1.32991,0.987587
35,15137,a,3,2,0,1.66141,0.886211
36,15138,h,3,4,2,2.83763,0.841672
37,15155,a,0,0,1,0.785012,0.35705
